"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","stim","timepoint","comparison"
"OXR1",5.58891755344387e-34,6.97480925879334,0.501,0.366,3.50481019776465e-29,"5","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"RNU4-2",2.70435824564813e-33,1.84300764329193,0.76,0.516,1.69590305584594e-28,"5","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"JDP2",2.86576037163716e-31,5.97363870755191,0.15,0.002,1.79711832905366e-26,"5","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"LRRC52-AS1",2.65460350420828e-28,9.72253357902279,0.133,0.002,1.66470185748901e-23,"5","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"HFM1",3.9166717271742e-28,-2.81437133430492,0.05,0.222,2.45614484011094e-23,"5","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"ENSG00000232855",5.36459620577472e-26,2.64397556451827,0.364,0.157,3.36413828064133e-21,"5","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"H4C8",8.88165165703499e-26,4.23728226216068,0.181,0.021,5.56968375412664e-21,"5","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"RPS6",3.09755023790197e-23,-0.842442100092764,0.639,0.781,1.94247375418832e-18,"5","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"LINC00871",5.4546832930643e-22,-5.75370953959496,0.016,0.123,3.42063189308062e-17,"5","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"LINC01091",4.19520251431873e-21,-4.87620641845733,0.021,0.144,2.63081149672928e-16,"5","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"EPN2",4.9035404026284e-21,-3.60469621754092,0.025,0.153,3.07501018648827e-16,"5","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"APAF1",5.59382536104733e-19,3.11499335852748,0.324,0.21,3.50788788391278e-14,"5","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"RNU4-1",6.88143925723913e-18,2.08153156063735,0.293,0.101,4.31535055821466e-13,"5","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"ENSG00000289439",1.93045907855678e-17,-1.84700206357122,0.068,0.21,1.21059088816296e-12,"5","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"TPT1",2.81300588356645e-17,-0.696137798732894,0.684,0.779,1.76403598958452e-12,"5","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"BDNF-AS",4.49233074360936e-17,-3.23641579409803,0.043,0.153,2.81714060931743e-12,"5","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"CSMD1",4.99193783683315e-17,3.035655628578,0.167,0.038,3.13044421747807e-12,"5","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"PLCH1",2.01100537982464e-16,-4.19048708140772,0.016,0.121,1.26110147368803e-11,"5","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"ENSG00000253452",5.75002377331475e-16,-3.33630609036907,0.037,0.127,3.60583990824568e-11,"5","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"PPP1R42",6.67952553744004e-16,-4.18902979724762,0.016,0.109,4.18873046452865e-11,"5","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"ZNF805",1.89712479491099e-15,-2.4501818726463,0.119,0.236,1.18968695888868e-10,"5","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"ENSG00000274767",8.57158823969573e-15,-1.94769344490755,0.056,0.18,5.37524298511319e-10,"5","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"HLA-A",1.61221772110877e-14,-0.431354351476304,0.884,0.882,1.01102173290731e-09,"5","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"EEF1A1",1.8012733750484e-14,-0.571071197571606,0.771,0.812,1.12957853349285e-09,"5","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"RPS3",1.80963710043938e-14,-0.80677722266394,0.442,0.552,1.13482342568554e-09,"5","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"EMILIN2",3.0208205857734e-14,-3.39838524499833,0.019,0.106,1.8943565893385e-09,"5","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"SLC25A21",4.37718078393088e-14,-2.03309384459132,0.083,0.11,2.74493006960306e-09,"5","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"EPSTI1",6.22793135851564e-14,0.922676470129926,0.584,0.386,3.90553575492516e-09,"5","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
