"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","stim","timepoint","comparison"
"NRG1",2.74599146501714e-284,-4.54774328473497,0.037,0.238,1.72201124771225e-279,"0","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ENSG00000233290",2.47544776699628e-269,9.48980854856415,0.182,0.01,1.55235329468337e-264,"0","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"CTXND1",1.71792912927091e-264,-8.3276616922784,0.001,0.139,1.07731335696579e-259,"0","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"FMN1",4.58418553893716e-261,-3.04425902845753,0.056,0.287,2.87474275146749e-256,"0","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"RNU4-2",2.39543031203307e-259,2.30048268307702,0.735,0.532,1.50217434867594e-254,"0","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"MT-RNR1",5.16246665965171e-253,0.631636919495298,0.991,0.997,3.23738284226759e-248,"0","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ACER1",3.32861944870269e-246,-5.24861701989053,0.018,0.187,2.08737725628146e-241,"0","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"BAIAP2L2",4.52928270265204e-240,-4.933875463482,0.023,0.169,2.8403131828331e-235,"0","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"LINC02238",7.33702321887814e-230,9.18010124944774,0.159,0.004,4.60104726055848e-225,"0","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"RNF217",5.22146137783139e-228,7.05698308833837,0.16,0.011,3.27437843003807e-223,"0","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ENSG00000259672",3.85224532913057e-212,-7.55059705505209,0,0.11,2.41574304589778e-207,"0","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"LTBP3",3.93234467311148e-206,-1.13159994337885,0.398,0.598,2.46597334450821e-201,"0","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"PDGFRB",1.9677824317466e-203,-7.99271054152383,0.001,0.106,1.23399636294829e-198,"0","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ENSG00000237188",1.26506161136074e-197,-3.75747576704836,0.042,0.198,7.93320136484318e-193,"0","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ENSG00000205037",1.74009216746308e-197,8.5327075949121,0.138,0.001,1.0912117982161e-192,"0","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ZC3H12D",5.21000084675122e-192,1.16694546901814,0.721,0.484,3.26719153099769e-187,"0","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"RPS6",2.3275707486608e-183,-0.698536885486947,0.817,0.906,1.45961961648519e-178,"0","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"NFIA",3.53011969942775e-182,-2.4973676819571,0.118,0.295,2.21373806351114e-177,"0","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ANK3",4.148201719886e-169,-0.387994111411707,0.952,0.995,2.60133729854051e-164,"0","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ENSG00000275016",5.16524321706392e-160,-4.88876547174031,0.006,0.108,3.23912402142078e-155,"0","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ADAMTS12",2.10229408978215e-154,4.28846953136988,0.148,0.012,1.31834862370239e-149,"0","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ARHGEF18",3.36002553875114e-149,-0.50132734755336,0.842,0.938,2.10707201535084e-144,"0","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"PRKCA",1.14546601204932e-144,-0.489553159152896,0.904,0.965,7.18321736156129e-140,"0","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"MIR3667HG",1.70724403100996e-142,-0.8078464008917,0.539,0.714,1.07061273184635e-137,"0","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"RNU4-1",7.31452250242753e-142,2.18795226483889,0.297,0.106,4.5869370612723e-137,"0","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ANKRD30BL",3.67169034622116e-140,3.14377094382878,0.202,0.08,2.30251701611529e-135,"0","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ENSG00000215237",8.86484128477185e-137,5.40863424315043,0.113,0.005,5.55914196968043e-132,"0","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"SYNE2",7.32032142362764e-125,0.400057355325818,0.99,0.975,4.59057356475689e-120,"0","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"TPT1",5.29588803719959e-124,-0.558599985919611,0.789,0.873,3.32105138812786e-119,"0","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"HLA-E",1.83635979850775e-121,-0.446967799728229,0.895,0.941,1.15158122964421e-116,"0","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"IL7R",8.99911647130756e-117,-0.394569398233127,0.956,0.982,5.64334593915697e-112,"0","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"PPP2R2B",4.44414116438575e-114,-2.92317776338041,0.022,0.117,2.7869209241863e-109,"0","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"STK38",1.24456392635066e-113,-0.380841486683707,0.928,0.961,7.80466038214498e-109,"0","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"LEF1",1.62920564724875e-107,-0.328828015515124,0.988,0.991,1.02167486138969e-102,"0","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"7SK",6.93175724601157e-105,-1.17975374250073,0.894,0.794,4.34690496897385e-100,"0","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"HIPK1",1.00468473936455e-104,1.616489178149,0.599,0.501,6.30037800055507e-100,"0","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"RIPOR2",1.1097999393539e-103,-0.2781498467615,0.992,0.998,6.95955541968834e-99,"0","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
