"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","stim","timepoint","comparison"
"SMOC2",5.86261388337779e-46,-5.78274958201016,0.008,0.424,3.67644516626621e-41,"10","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"ENSG00000270321",2.41435340300027e-44,-8.50166478798577,0,0.359,1.51404101902147e-39,"10","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"FAM3B",3.15191435486174e-34,-6.42605255423908,0.002,0.306,1.9765654919338e-29,"10","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"RERG",1.85870302801202e-30,-5.67611652626072,0.006,0.288,1.16559266886634e-25,"10","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"RMRP",3.25434833098945e-29,-3.55957167018237,0.09,0.435,2.04080183836348e-24,"10","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"IL12RB2",1.39985269431064e-28,-2.5054326930228,0.226,0.553,8.77847624602203e-24,"10","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"EGFLAM",3.64615874001139e-27,-4.3165269355567,0.031,0.324,2.28650614586114e-22,"10","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"STAT1",9.49029669898496e-27,1.18222806959103,0.96,0.818,5.95136505993347e-22,"10","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"CDH4",6.0925357493917e-24,-3.32904064408268,0.054,0.365,3.82062916844354e-19,"10","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"ZFPM2",1.44732922447742e-23,-5.97858830226104,0.071,0.271,9.0762015666979e-19,"10","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"ENSG00000283907",6.99801015182667e-23,1.38967743045837,0.577,0.147,4.3884521662105e-18,"10","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"ENSG00000287143",7.20187271379452e-23,-6.23946383467038,0.002,0.212,4.51629437882054e-18,"10","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"ENSG00000253369",1.11868794513676e-22,-5.97345722811164,0.002,0.206,7.01529210395263e-18,"10","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"RPL4",5.70797872083319e-22,-1.00283796119194,0.688,0.771,3.5794734558345e-17,"10","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"SAMD9L",1.34672915276766e-21,1.54125987618063,0.854,0.559,8.44533851700597e-17,"10","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"PPP1R9A",1.39125682491028e-21,-2.73651454432534,0.05,0.341,8.72457154901234e-17,"10","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"IFI44L",1.39603758608808e-21,1.98955872537677,0.728,0.329,8.75455170235837e-17,"10","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"PCLO",1.97106395238081e-21,-6.98987353854556,0.017,0.218,1.23605420453801e-16,"10","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"TPT1",4.26754074980886e-21,-0.825963624322995,0.82,0.859,2.67617480420513e-16,"10","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"LINC00845",7.06849706480232e-21,6.86600556600202,0.27,0,4.43265450933753e-16,"10","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"LINC02649",1.27973573377801e-20,-1.05463852320294,0.642,0.741,8.02522278652188e-16,"10","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"ENSG00000289605",3.58628749589335e-20,-4.47956735512292,0.019,0.247,2.24896088867472e-15,"10","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"GOLGA1",2.53278342618236e-19,-1.31213508093363,0.554,0.659,1.58830848655896e-14,"10","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"HFM1",2.63370092552286e-19,-2.72426575610935,0.123,0.4,1.65159385039539e-14,"10","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"EPSTI1",4.29170365853755e-19,0.929900969068961,0.946,0.747,2.6913273642689e-14,"10","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"CFTR",4.9588485101699e-19,-4.12152827389488,0.021,0.247,3.10969390072755e-14,"10","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"RPS6",8.66703155461764e-19,-0.854610969359215,0.858,0.918,5.43509548790072e-14,"10","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"ENSG00000225689",3.2840201006139e-18,4.52561699201958,0.33,0.059,2.05940900509498e-13,"10","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"RPS4Y1",7.2333983020202e-18,2.45935395080513,0.387,0.059,4.53606407519687e-13,"10","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"RPS8",2.17562831007049e-17,-1.15372369897243,0.678,0.765,1.3643365132452e-12,"10","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"STEAP1B",3.69263733520767e-17,-0.758638536612291,0.841,0.871,2.31565287290873e-12,"10","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"MT-CO1",4.08624236367528e-17,-0.566649233801268,0.883,0.865,2.56248258626077e-12,"10","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"PARP9",6.99858863105257e-17,1.27919235882489,0.841,0.588,4.38881493053307e-12,"10","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"KCTD14",1.80834185430951e-16,-5.49817082927803,0.013,0.2,1.13401117683749e-11,"10","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"FRMD4B",4.03020178408614e-16,-2.99330810421827,0.052,0.282,2.52733953880042e-11,"10","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"GSG1L",1.76148504341122e-15,5.12552246821803,0.249,0.012,1.10462727072318e-10,"10","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"LTBP3",1.78588791950053e-15,-1.31657651451426,0.471,0.588,1.11993031431878e-10,"10","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"DDX60",2.65891099567248e-15,1.30044192683607,0.801,0.518,1.66740308538621e-10,"10","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"MDGA2",8.44948764758492e-15,-3.8260331456548,0.077,0.282,5.29867370380051e-10,"10","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"ENSG00000255314",1.38403651210472e-14,5.00745302890221,0.224,0.006,8.6792929674087e-10,"10","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"UTY",1.59890059870931e-14,1.56533625560038,0.527,0.212,1.00267056545061e-09,"10","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"B4GALNT3",2.70039848543984e-14,-4.36065781712852,0.021,0.182,1.69341989021932e-09,"10","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"PRKY",3.37631807765739e-14,1.40444617037408,0.552,0.212,2.11728906649895e-09,"10","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"LINC00869.1",7.65234710829963e-14,-0.708330359738361,0.741,0.729,4.7987868716147e-09,"10","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"IFI44",8.24615631702658e-14,1.27070929887624,0.625,0.276,5.17116462640737e-09,"10","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"RNU4-2",9.82179330630852e-14,-1.16448266998006,0.885,0.865,6.15924658238607e-09,"10","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"EEF1A1",1.02231287791375e-13,-0.549022758705257,0.897,0.929,6.4109240573971e-09,"10","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"HERC6",1.49536304126735e-13,1.51881145055842,0.646,0.312,9.37742163178758e-09,"10","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"PLCXD3",2.07453317661791e-13,-5.14879820151734,0.01,0.159,1.30093975505709e-08,"10","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"RPL13A",3.25059753329181e-13,-0.811336947592186,0.801,0.871,2.03844971312729e-08,"10","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"PRRX2",3.51324304977497e-13,6.13322203905859,0.174,0,2.20315471651388e-08,"10","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"NTSR1",4.14528607746245e-13,-4.12768220629336,0.021,0.188,2.5995088991767e-08,"10","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"SHANK2",4.24833507242172e-13,-3.17505970153636,0.029,0.206,2.66413092391566e-08,"10","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"OAS1",4.95614902997155e-13,2.33757718980481,0.395,0.106,3.10800105669516e-08,"10","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"DDX60L",5.36294288509287e-13,1.25220996581194,0.782,0.529,3.36310148324174e-08,"10","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"USP9Y",1.06657560200341e-12,1.10356950662695,0.496,0.182,6.68849560016336e-08,"10","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"IFIT3",1.51606568421209e-12,2.54309675183334,0.37,0.094,9.50724790569399e-08,"10","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"ENSG00000287910",1.60100503907172e-12,5.38826860893057,0.165,0,1.00399026000188e-07,"10","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
