"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","stim","timepoint","comparison"
"ENSG00000265781",2.47433782622636e-89,-9.95135490700342,0.002,0.185,1.55165725082655e-84,"24","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ANK3",4.88437697589147e-65,-0.780585146026545,0.937,0.987,3.06299280158154e-60,"24","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ENSG00000283982",4.26978874963943e-61,-7.94220819257331,0.005,0.162,2.67758452489889e-56,"24","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"FBLIM1",2.78341887266829e-60,7.17884755758515,0.181,0.004,1.74548197505029e-55,"24","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"LTBP3",7.06438987768181e-57,-1.61920546521841,0.241,0.452,4.43007889229427e-52,"24","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ERC2",4.19497013405584e-56,5.89881684216257,0.193,0.035,2.63066577106642e-51,"24","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"DCLRE1A",2.38439670694444e-53,-4.65763948810084,0.033,0.167,1.49525517492486e-48,"24","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"CD5L",3.17182423412931e-50,-6.00431679509098,0.002,0.121,1.98905097722249e-45,"24","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"TFCP2",9.72912913843442e-50,-2.4585450272986,0.616,0.692,6.10113688271223e-45,"24","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ENSG00000287596",4.3183988151384e-49,-6.43055053249921,0.008,0.144,2.70806789697329e-44,"24","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"PRDM14",7.39376682331965e-49,-5.90674556994296,0.004,0.123,4.63663117490375e-44,"24","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ENSG00000285658",4.19403633490601e-48,-3.94248823818293,0.028,0.166,2.63008018561956e-43,"24","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"CYP2C23P",4.85681989304024e-46,-6.92125193814141,0.004,0.125,3.04571175492553e-41,"24","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"RBFOX1",4.42074206254079e-44,-2.63137379416994,0.121,0.278,2.77224734741933e-39,"24","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ENSG00000233635",1.28250481615547e-43,7.03027201236624,0.138,0.004,8.04258770211095e-39,"24","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"RNF217",4.38374273163338e-42,-6.53780201646382,0.011,0.138,2.74904506700729e-37,"24","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ENSG00000285834",2.1793977581639e-39,5.73762428016316,0.122,0.002,1.36670033414458e-34,"24","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"LINC02899",5.79287583243482e-39,-2.42657613753819,0.03,0.167,3.63271243451987e-34,"24","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"GRIK4",5.50944072320054e-37,-5.44007054415984,0.02,0.14,3.45497027751906e-32,"24","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ENSG00000259452",6.61312593940774e-34,6.98173567376857,0.102,0.001,4.14709127660259e-29,"24","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"SLC17A3",1.48281481609367e-33,7.28094163377625,0.101,0.001,9.29873171172342e-29,"24","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"MIR3667HG",3.05018662006164e-33,-0.77555851624596,0.469,0.666,1.91277202944066e-28,"24","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"FAM210A",6.66721245924622e-33,-1.97564020152664,0.206,0.347,4.18100893319331e-28,"24","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"MTCO1P12",8.44207286419041e-31,3.98206824562252,0.113,0.007,5.2940238931338e-26,"24","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"RALYL",1.11477729527403e-30,-3.67012887819591,0.022,0.127,6.99076841866344e-26,"24","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ENSG00000283907",7.23556131039823e-30,3.70368502002605,0.207,0.056,4.53742049775073e-25,"24","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"SLCO5A1",2.24993548115233e-29,-1.76976178464818,0.132,0.264,1.41093454023063e-24,"24","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"SAMD4A",6.68153545790443e-28,4.55023553316995,0.142,0.033,4.18999088565187e-23,"24","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"NBPF26",2.86998197283865e-27,-2.09151513270126,0.054,0.178,1.79976569516712e-22,"24","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"EFCAB10",3.07482430286483e-27,-2.82884656290303,0.053,0.166,1.92822232032653e-22,"24","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ACSS2",3.81827610002587e-27,2.35896841012879,0.235,0.094,2.39444094232622e-22,"24","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"HLA-C",1.26931781372046e-24,-0.487962512081207,0.831,0.89,7.95989200984099e-20,"24","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"CCDC144A",1.93341109840701e-24,2.8078859948183,0.131,0.021,1.21244209981104e-19,"24","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"MT-ND5",5.66203457016768e-24,0.420971722060109,0.875,0.872,3.55066187895215e-19,"24","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"CADPS",5.87357688494729e-24,-3.95286930642072,0.023,0.113,3.68332006455045e-19,"24","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"RN7SKP255",8.1948524028886e-24,-1.93511968816149,0.108,0.201,5.13899194185144e-19,"24","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"EEF1A1",5.3972267425865e-23,-0.467450999680974,0.815,0.922,3.38460089027599e-18,"24","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"GRAMD1B",6.17751769638522e-23,0.91613142491234,0.559,0.367,3.87392134740317e-18,"24","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"CDH12",2.54481649124377e-22,3.09930594043507,0.12,0.043,1.59585442165897e-17,"24","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"FBN1",6.49365762663391e-22,-2.21180207938278,0.025,0.109,4.07217269766213e-17,"24","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"MT-RNR1",3.17775999566836e-21,0.480529861441137,0.978,0.998,1.99277329328363e-16,"24","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ARAP2",4.66858768426026e-21,0.539291104550448,0.875,0.803,2.92767133679961e-16,"24","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ENSG00000284418",7.3708731861684e-21,-3.80410596613066,0.025,0.11,4.62227457504621e-16,"24","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"MFHAS1",3.33448792176357e-20,1.06891978099255,0.453,0.282,2.09105737573793e-15,"24","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"RPS6",3.42706100547689e-20,-0.492723735362395,0.785,0.892,2.14910995653456e-15,"24","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"LEF1",1.50609864957841e-19,-0.40970104153915,0.893,0.952,9.44474463150623e-15,"24","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"LEF1-AS1",1.50925435228611e-19,-0.770855662639796,0.431,0.57,9.46453404318622e-15,"24","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ATXN1",3.27153095173282e-19,0.428696797323711,0.933,0.881,2.05157705983165e-14,"24","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ITGA6",7.16809514951351e-19,-0.779451622639852,0.411,0.544,4.49511246825992e-14,"24","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"GRAMD1A",1.77114823954411e-18,-0.521104173224949,0.625,0.717,1.11068706101811e-13,"24","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"CD55",6.38723014492382e-18,-0.500138505316595,0.794,0.846,4.00543202388172e-13,"24","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"CCR7",1.36847085999546e-17,-0.352355535603293,0.829,0.92,8.58168076303154e-13,"24","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ADAMTS3",2.58988820526187e-17,-7.86411510784432,0.159,0.22,1.62411889351972e-12,"24","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"LINC-PINT",4.50397399020365e-17,0.422711044577868,0.968,0.95,2.82444208925671e-12,"24","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"RNU4ATAC",1.04803235843285e-16,2.6020075247324,0.115,0.029,6.57221091973241e-12,"24","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"NECAP2",1.12326400067266e-16,0.876834020598521,0.492,0.417,7.04398854821825e-12,"24","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"NR3C1",1.17031176686128e-16,0.571211421055112,0.871,0.819,7.33902508998708e-12,"24","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"APBA2",1.92248114291266e-16,-0.476094503257011,0.672,0.778,1.20558792472053e-11,"24","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"MAN1C1",4.60189763033116e-16,-0.434140566030977,0.659,0.786,2.88585000398067e-11,"24","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"LAPTM4B",4.83741084445418e-16,-1.80384380195686,0.037,0.114,3.03354034055722e-11,"24","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"DNAH14",5.75193090490333e-16,-2.56890547938766,0.032,0.101,3.60703587046488e-11,"24","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"TGFBR3",6.95015549302952e-16,1.00653589766909,0.429,0.3,4.35844250967881e-11,"24","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"RASGRF2",3.97228501369996e-15,-0.696876078380693,0.417,0.544,2.49101993209124e-10,"24","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"FAM117B",5.30985216010262e-15,-0.53316108255493,0.6,0.693,3.32980828960036e-10,"24","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ST8SIA1",1.07470873697928e-14,0.821794627298158,0.613,0.473,6.73949848959707e-10,"24","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"RIPOR2",1.10114285055439e-14,-0.245220069266112,0.985,0.993,6.9052668158266e-10,"24","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
