"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","stim","timepoint","comparison"
"ST8SIA1",2.32692354529188e-52,1.7427496053186,0.705,0.525,1.45921375525254e-47,"28","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ENSG00000251670",2.39029339022107e-34,-9.90869661471133,0,0.168,1.49895298500763e-29,"28","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ENSG00000274767",4.95269745982322e-25,-1.1679590109466,0.379,0.678,3.10583657705514e-20,"28","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"PRKG1",2.06469826260893e-22,-4.3610268607719,0.019,0.191,1.29477228048206e-17,"28","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"BLK",7.44558865133709e-21,2.73448676462907,0.226,0.035,4.66912864325349e-16,"28","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"LINC00355",2.64123871586603e-18,-6.37383334975767,0.001,0.109,1.65632079871959e-13,"28","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"SULF1",4.9150440669192e-18,8.50547084119107,0.156,0.012,3.08222413436503e-13,"28","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ENSG00000233290",6.33313103035687e-18,7.30841090904581,0.111,0.021,3.9715064691368e-13,"28","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ENSG00000253939",1.05854766488171e-17,7.32784316133542,0.127,0.005,6.63815240647323e-13,"28","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ENSG00000251652",2.47004467325531e-17,-3.49519442876411,0.013,0.154,1.5489650145984e-12,"28","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"TRBC2",9.95862516907455e-17,-0.899156892881634,0.57,0.835,6.24505384352665e-12,"28","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"MED28-DT",3.13836941629555e-15,-3.43883820272463,0.029,0.163,1.96807146095894e-10,"28","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"PLCXD2",4.34616718331499e-14,0.743978553323421,0.567,0.513,2.72548144065683e-09,"28","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ENSG00000285530",7.11974936289411e-14,6.80937257768158,0.113,0.007,4.4647948254709e-09,"28","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"WNT5B",6.70206990705769e-12,5.51296849388933,0.135,0.014,4.20286803871588e-07,"28","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"7SK",1.53438951846713e-11,-1.83211582200912,0.541,0.79,9.62215667030736e-07,"28","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"MIR3667HG",1.56885544545519e-10,-0.859020337492725,0.284,0.527,9.83829249844951e-06,"28","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"MALAT1",2.5821217035454e-10,-0.130356555522246,1,1,1.61924852029332e-05,"28","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"PYHIN1",8.25647210497421e-10,-0.343033628677207,0.928,0.983,5.17763365702932e-05,"28","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"DTHD1",2.71450382471164e-09,-1.18208700315765,0.19,0.39,0.000170226534847667,"28","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"MT-ND5",3.33434075152689e-09,0.394231169552953,0.685,0.764,0.000209096508528251,"28","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ENSG00000236065",4.31144014124635e-09,3.17456156106726,0.103,0.017,0.000270370411257558,"28","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"LYST",8.79522267557338e-09,-0.389366185049807,0.92,0.988,0.000551548413985207,"28","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"OSBPL5",1.29599371758617e-08,-0.847571743799699,0.111,0.253,0.00081271766029829,"28","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
