"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","stim","timepoint","comparison"
"ELMO2P1",1.92658348377829e-60,-8.77189599980182,0.001,0.19,1.20816050267736e-55,"27","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"ENSG00000267098",7.47814081338209e-54,-6.52684277164237,0.005,0.185,4.68954210407191e-49,"27","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"C4orf45",1.81925913830412e-46,-5.99893402584551,0.01,0.184,1.14085740563051e-41,"27","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"UTY",7.65616683475395e-39,1.40220659232024,0.548,0.284,4.8011822220742e-34,"27","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"7SK",3.06061736294647e-36,-1.17573777806179,0.686,0.94,1.91931314830373e-31,"27","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"PPP1R36",2.31173325736338e-33,7.27892112332089,0.12,0.006,1.44968792569257e-28,"27","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"USP9Y",9.5403323989584e-33,1.4951645639873,0.448,0.208,5.98274244738681e-28,"27","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"ENSG00000254303",7.53196403113375e-32,-5.90405655487984,0.003,0.118,4.72329464392397e-27,"27","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"XIST",9.96658981811879e-32,-0.789712795199645,0.233,0.478,6.25004847494229e-27,"27","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"HLA-C",4.12995006066605e-29,-0.725248973069523,0.739,0.906,2.58989168304368e-24,"27","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"FAM163A",2.82132103410788e-28,-6.75839345338118,0.001,0.101,1.76925042048905e-23,"27","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"ZFHX4-AS1",1.04779372940041e-27,-5.53309952584652,0.003,0.1,6.57071447706997e-23,"27","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"MT-RNR2",1.92273807811885e-24,-0.237081317332768,0.971,0.999,1.20574904878833e-19,"27","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"HFM1",2.22964764735331e-24,-2.48399476930304,0.057,0.172,1.39821203965526e-19,"27","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"ENSG00000253238",4.83778196948748e-23,-3.48052456211604,0.008,0.106,3.0337730730656e-18,"27","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"CHST8",1.02471304888296e-22,-4.38478317758832,0.007,0.103,6.42597552954502e-18,"27","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"TMEM63C",1.59531635847646e-22,-4.08760398316738,0.032,0.146,1.00042288840059e-17,"27","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"COL19A1",7.45179493021027e-22,-0.788192378891105,0.537,0.733,4.67302060073486e-17,"27","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"IGHM",1.50142264440315e-19,-0.723466003128198,0.643,0.808,9.41542140305212e-15,"27","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
