"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","stim","timepoint","comparison"
"ELMO2P1",2.83159518058235e-50,-9.52642848614187,0,0.334,1.77569333774319e-45,"9","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"ENSG00000267098",3.0364524758111e-41,-6.60586488843105,0.008,0.325,1.90415934758114e-36,"9","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"C4orf45",8.0029635719594e-40,-8.81843700807767,0.002,0.274,5.01865845597574e-35,"9","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"PPP1R36",5.01073046094113e-34,7.58092680720026,0.236,0.009,3.14222907205618e-29,"9","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"HFM1",2.64541406019002e-33,-3.20186787226824,0.132,0.419,1.65893915714516e-28,"9","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"LTBP3",3.79170510833525e-32,-1.19229802297398,0.603,0.843,2.37777827343703e-27,"9","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"ENSG00000254303",3.53177364273681e-30,-5.67686183056879,0.01,0.263,2.21477525136025e-25,"9","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"PCDHA6",1.61128125967399e-28,-6.47745739044395,0.004,0.219,1.01043447794156e-23,"9","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"CHST8",3.56674960016026e-28,-5.30633195691794,0.012,0.242,2.2367086742605e-23,"9","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"NTSR1",7.70032164826885e-26,-2.30596619165187,0.062,0.369,4.82887170562939e-21,"9","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"ENSG00000286494",1.68044949224631e-24,5.74209061267177,0.182,0.007,1.05380987658766e-19,"9","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"FAM163A",1.74570102880662e-23,-5.06714897164371,0.004,0.191,1.09472911516463e-18,"9","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"ZFHX4-AS1",6.63317695917449e-23,-4.01922369106659,0.016,0.237,4.15966527109832e-18,"9","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"RACK1",6.62814557115299e-22,-0.982225809791536,0.607,0.855,4.15651008767004e-17,"9","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"SDK1",1.91449352845989e-21,1.84157366537643,0.413,0.251,1.2005788916972e-16,"9","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"ENSG00000253836",1.74287688044917e-20,-5.93839110253602,0,0.152,1.09295809172968e-15,"9","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"LINC02208",1.97871200283839e-20,5.11302333701615,0.134,0.028,1.24085029697995e-15,"9","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"EEF2",3.44883550504024e-20,-0.773172370321062,0.796,0.956,2.16276474521073e-15,"9","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"ENSG00000253238",4.26640748308562e-20,-3.95578235945248,0.016,0.214,2.67546413264299e-15,"9","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"ENSG00000265749",4.44444849425184e-20,-5.65616650853488,0.008,0.145,2.78711365074533e-15,"9","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"CCDC60",1.49811810856072e-19,4.77649122791982,0.148,0.009,9.39469865878427e-15,"9","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"TLE1",2.92200609166675e-19,4.18942734172586,0.152,0.014,1.83239002008422e-14,"9","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"MT-ND5",5.58283003439409e-19,0.283771362020629,0.842,0.961,3.50099271456853e-14,"9","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"NEAT1",5.6945417292116e-19,-0.741319595421353,0.886,0.984,3.5710471183886e-14,"9","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"UGT2B7",1.41719365632893e-18,-5.84083893632306,0.002,0.15,8.88722141883869e-14,"9","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"MS4A6E",3.20514273471611e-18,4.95135437742894,0.12,0.012,2.00994500894047e-13,"9","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"CASC6",9.11646346459904e-18,5.06437986562374,0.106,0.005,5.71693423865006e-13,"9","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"CDC25C",4.33883218924332e-17,4.25850026031696,0.134,0.009,2.72088166587449e-12,"9","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"LRRC4",1.65402417565803e-16,3.47658408369526,0.138,0.012,1.03723856055515e-11,"9","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"ENSG00000285894",2.31967124438882e-16,5.71672275451216,0.106,0.002,1.45466583735623e-11,"9","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"IGFBP5",2.38807479469623e-16,-4.14524979085704,0.004,0.138,1.49756170375401e-11,"9","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"LINC02641",2.46965986048952e-16,-2.52917708141059,0.074,0.306,1.54872369851298e-11,"9","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"EXOC6",3.33700715291968e-16,-1.05624493185914,0.607,0.763,2.09263718559593e-11,"9","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"RAB38",3.368766653618e-16,-3.90413484100601,0.022,0.154,2.11255356848385e-11,"9","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
