"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","stim","timepoint","comparison"
"UTY",2.89784095112641e-11,1.48579369872277,0.716,0.34,1.81723606045137e-06,"16","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"XIST",1.6568959574968e-10,-1.34666349020508,0.271,0.641,1.03903945494624e-05,"16","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"USP9Y",2.421172155729e-09,1.38374388755678,0.667,0.311,0.000151831705885765,"16","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ENSG00000248991",1.44173350276182e-08,-2.93530913430886,0.013,0.184,0.000904111079581936,"16","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ST6GALNAC1",2.57915554309551e-08,-6.07017540551318,0.013,0.155,0.00161738844107519,"16","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"LINC00355",7.5573216218577e-08,-6.80321816033824,0.004,0.155,0.00473919638906696,"16","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ENSG00000240086",2.1738537050616e-07,-2.94031924519545,0.102,0.184,0.0136322365844413,"16","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"RNU4-2",2.30108777927634e-07,1.04973936100567,0.796,0.553,0.0144301214638419,"16","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"CTXND1",2.38443319790536e-07,-6.14392384931229,0,0.107,0.0149527805840645,"16","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"NRG1",2.96272145662582e-07,-4.16265506251044,0.053,0.223,0.0185792262545005,"16","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"MEOX1",3.07675311621016e-07,5.17464685549524,0.151,0,0.0192943187917539,"16","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"WLS",3.13625632955282e-07,5.68622949035696,0.182,0.019,0.0196674634426257,"16","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ENSG00000287472",4.79383491941734e-07,4.91000544128402,0.147,0,0.0300621387796661,"16","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ENSG00000111788",1.50839881271373e-06,-2.39954733016681,0.093,0.301,0.0945916895452781,"16","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
