"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","stim","timepoint","comparison"
"ENSG00000265781",1.14848210864712e-86,-10.9791370447265,0.001,0.15,7.20213130332611e-82,"23","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"PARP14",2.47299058904809e-71,0.808538347740085,0.886,0.837,1.55081239839206e-66,"23","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ST8SIA1",9.54840822492711e-68,2.88931092916354,0.315,0.119,5.98780679785179e-63,"23","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"XIST",1.58949733480287e-54,-1.01459861263713,0.195,0.448,9.96773778654879e-50,"23","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ERC2",7.03376780536928e-51,5.32797842028369,0.112,0.022,4.41087579074707e-46,"23","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"PRKY",3.04530492382992e-48,1.09647350869304,0.567,0.353,1.90971071773374e-43,"23","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"GRM7",3.43664034231929e-47,6.66327465003109,0.158,0.013,2.15511715866843e-42,"23","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"SAMD4A",5.91009178865606e-46,4.6218903901153,0.11,0.02,3.70621856066621e-41,"23","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ADAMTS3",7.01866972317645e-46,-8.71199478774933,0.081,0.221,4.40140778340395e-41,"23","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"HLA-H",1.20350418454119e-45,1.10031918474944,0.341,0.264,7.54717474125782e-41,"23","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"HLA-C",1.02527596072335e-44,-0.584278889414615,0.825,0.952,6.42950554969612e-40,"23","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"XAF1",1.9196535573339e-44,0.873698795072473,0.76,0.67,1.20381474580409e-39,"23","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ENSG00000285658",3.01587933287732e-43,-3.86651271017231,0.013,0.12,1.89125792964737e-38,"23","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"RNF213",1.12872826994234e-41,0.535364051825626,0.974,0.968,7.07825498080844e-37,"23","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"TRAF1",2.84670919173649e-39,-0.928163992542237,0.373,0.629,1.78517133413795e-34,"23","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"EPSTI1",6.05936192331059e-39,0.934914387328028,0.721,0.625,3.79982586210807e-34,"23","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"PREX2",3.95239304614251e-36,-2.76258686940739,0.02,0.12,2.47854567923597e-31,"23","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"CDH12",8.58872841621885e-36,2.97109568666176,0.111,0.027,5.38599158981084e-31,"23","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ZNF335",4.0383868771125e-35,1.77230309470989,0.383,0.289,2.53247241063725e-30,"23","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"TFCP2",1.12541040453541e-34,-2.24633049914907,0.409,0.508,7.05744864684153e-30,"23","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"IFI44L",1.6543622450738e-34,1.71813306057082,0.363,0.197,1.03745056388578e-29,"23","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"LINC02899",1.22747246352827e-33,-1.80893015653424,0.022,0.124,7.69747981878581e-29,"23","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"EIF2AK2",5.61885420283526e-33,0.917099604781151,0.591,0.485,3.52358347059799e-28,"23","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"SLC4A5",2.47647455039091e-32,-2.59172580471621,0.078,0.175,1.55299719055014e-27,"23","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"PARP9",2.76055240946201e-32,0.98906903367755,0.517,0.385,1.73114241597363e-27,"23","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"STAT1",2.79533917656342e-32,0.70121396350657,0.755,0.725,1.75295719762292e-27,"23","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"CD38",8.12064161181649e-32,0.616850237384877,0.831,0.786,5.09245435477012e-27,"23","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"DCLRE1A",3.43057468709974e-31,-3.03583980821915,0.032,0.12,2.15131338628025e-26,"23","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"AOAH",4.2798175413892e-31,-0.283647666504593,0.994,0.998,2.68387358020517e-26,"23","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"CCDC144BP",1.09994715243952e-30,1.90780545567428,0.175,0.091,6.89776859294821e-26,"23","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ITGA1",9.35165591675971e-30,-0.958078148008633,0.193,0.374,5.86442342540002e-25,"23","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ESR2",2.60652862167651e-28,2.98994083681988,0.154,0.055,1.63455409865334e-23,"23","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"PPM1L",4.75004037001198e-28,-1.01755328381979,0.159,0.327,2.97875031603451e-23,"23","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"UTY",1.15114532802373e-26,0.676634466278339,0.538,0.378,7.21883235203683e-22,"23","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"MX2",3.74016998534375e-26,1.2818775961654,0.436,0.298,2.34546059780907e-21,"23","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"RNF217",5.66369585326181e-26,-3.5267631154748,0.021,0.103,3.55170366958048e-21,"23","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"SAMD9L",6.90439873712422e-26,0.670135520563998,0.707,0.668,4.3297484480506e-21,"23","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"TRIM22",7.88282134191053e-26,0.616243336390703,0.617,0.571,4.94331726351209e-21,"23","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"FAM210A",8.68948358490836e-26,-1.7708339902485,0.119,0.25,5.44917515609603e-21,"23","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"SP100",1.69089109037822e-24,0.459235597120256,0.91,0.907,1.06035780277618e-19,"23","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"PCDH9",1.7517591883681e-24,3.28371877490424,0.103,0.023,1.09852818702564e-19,"23","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"MX1",1.77294641491599e-24,1.15689465988873,0.464,0.343,1.11181469679382e-19,"23","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ZNF395",4.80780983923928e-24,-2.26459258455694,0.156,0.274,3.01497755018695e-19,"23","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"PLSCR1",5.05157241151288e-24,0.955026931752385,0.462,0.374,3.16784105925973e-19,"23","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"PLD1",5.31664427811013e-24,-1.61181898938731,0.027,0.114,3.33406762680286e-19,"23","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"RBFOX1",6.52697116474711e-24,-1.77332462674588,0.082,0.186,4.09306361741291e-19,"23","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"MT-ND5",6.67682286001428e-24,0.367802464619126,0.781,0.83,4.18703561551495e-19,"23","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"TAPBP",6.75394807256461e-24,0.252200083106016,0.664,0.717,4.23540083630526e-19,"23","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"PEBP4",8.98066571263435e-24,4.01974348690894,0.103,0.017,5.631775468393e-19,"23","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"OAS3",9.39912331225674e-24,1.07727067022339,0.362,0.269,5.8941902291162e-19,"23","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"OAS2",1.26534109303137e-23,0.788117927052789,0.428,0.375,7.9349539943997e-19,"23","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"PALLD",1.84760388619983e-23,-1.88639033212615,0.034,0.126,1.15863239703591e-18,"23","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"USP9Y",1.40684301751738e-22,0.868109021171307,0.404,0.274,8.82231256285152e-18,"23","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"NECAP2",2.03113048254116e-22,1.01621493998859,0.215,0.168,1.27372192560156e-17,"23","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"STAT2",2.23751522205754e-22,0.790799210016888,0.39,0.341,1.40314579575228e-17,"23","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"HERC6",2.28318965172086e-22,1.00000824513577,0.432,0.331,1.43178823059415e-17,"23","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"NBPF26",2.93831742001765e-22,-1.87196407316896,0.04,0.134,1.84261885409307e-17,"23","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"IFIT3",1.12203202196976e-21,1.48857161596429,0.263,0.152,7.03626280977236e-17,"23","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"IFI44",2.66083443508152e-21,1.46419180941345,0.274,0.169,1.66860927423962e-16,"23","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"DOCK5",3.17563582314598e-21,-0.638533132426245,0.379,0.554,1.99144122469485e-16,"23","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"IFI6",5.27529351981124e-21,1.85511554878074,0.207,0.107,3.30813656627363e-16,"23","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"PARP8",9.04781146976532e-21,0.274284360051791,0.95,0.949,5.67388257268983e-16,"23","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"DTHD1",1.08882046101476e-20,-0.468630094019818,0.47,0.651,6.82799311102356e-16,"23","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ARMC9",1.93462660773986e-20,2.39415652498087,0.133,0.052,1.21320434571367e-15,"23","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"KIF13A",3.47974600552588e-20,-1.053276955926,0.142,0.282,2.18214872006528e-15,"23","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"DDX60L",8.91128607353939e-20,0.732518632719234,0.523,0.457,5.58826749671655e-15,"23","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"CMPK2",2.8311624488447e-19,1.59264136772734,0.176,0.085,1.77542197167051e-14,"23","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"HELZ2",3.04046204905628e-19,0.995348186924996,0.285,0.206,1.90667375096319e-14,"23","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ENSG00000232855",4.29571968406102e-19,0.660001172693666,0.531,0.497,2.69384581387466e-14,"23","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ADAR",4.5372547342533e-19,0.274702181650469,0.688,0.746,2.84531244385024e-14,"23","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"GALNT2",7.37559983897758e-19,0.527690739951398,0.632,0.578,4.62523865902284e-14,"23","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"TRANK1",8.64877750341473e-19,0.31655486344623,0.702,0.724,5.42364837239138e-14,"23","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
