"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","stim","timepoint","comparison"
"RNU4-2",7.79490704971884e-24,2.50447957805246,0.728,0.469,4.88818621087868e-19,"13","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"NFIA",1.06969026591125e-18,-3.59175643694102,0.043,0.316,6.70802765752943e-14,"13","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"AKAP6",5.84346458629825e-18,5.25383371945488,0.247,0.021,3.66443664206763e-13,"13","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ADAMTS12",1.35055424055932e-17,5.636258667802,0.222,0.007,8.46932564254748e-13,"13","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"DAPL1",5.84949740916966e-17,7.21299152177713,0.176,0,3.6682198252903e-12,"13","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ENSG00000231877",1.54237870912683e-16,7.14459929435288,0.172,0,9.67225688493433e-12,"13","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"DAB1",1.60026225907112e-16,-2.35615960893275,0.143,0.431,1.0035244626635e-11,"13","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"MT-RNR1",7.3763983931147e-16,0.628566440398443,1,0.997,4.62573943232223e-11,"13","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ENSG00000233290",4.26733453261717e-15,8.43068439956131,0.172,0.01,2.67604548540423e-10,"13","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ACER1",2.13387615953828e-13,-4.19157947959881,0.032,0.208,1.33815373964645e-08,"13","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ENSG00000227803",3.46816559617253e-13,2.53485094353685,0.319,0.076,2.1748866453598e-08,"13","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"RNU4-1",8.11316152467479e-13,2.93661761605735,0.294,0.066,5.08776359212356e-08,"13","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"WLS",2.22621072031419e-12,7.99315137028573,0.133,0,1.39605674270903e-07,"13","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"DIP2A",3.09305669613742e-12,0.923360190496455,0.771,0.653,1.93965585414778e-07,"13","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ENSG00000237188",3.71361442755773e-11,-2.83161122251212,0.1,0.243,2.32880760752145e-06,"13","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ANKRD33B",3.95365448140692e-11,4.15463396011365,0.165,0.01,2.47933672529028e-06,"13","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"KATNB1",1.63879712796365e-10,2.43694159687966,0.251,0.052,1.027689678946e-05,"13","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ENSG00000289439",2.19580158443303e-10,-0.930058027357309,0.272,0.535,1.37698717359796e-05,"13","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"MEOX1",4.01109969550924e-10,6.23020753576262,0.108,0,2.51536061905384e-05,"13","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"PBX1",6.95328811233974e-10,-2.44561009636265,0.043,0.208,4.36040697524825e-05,"13","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"SOX2-OT",4.54238494389316e-09,2.87697096473242,0.201,0.038,0.00028485295983154,"13","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"MTCO1P12",6.58433699575761e-09,4.05448803774268,0.133,0.007,0.00041290377300396,"13","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"OXR1",3.97855948912834e-08,-1.0157548998931,0.498,0.59,0.00249495465563238,"13","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ATP9A",1.67582763344613e-07,2.2205572805661,0.219,0.059,0.0105091150893407,"13","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"L3MBTL4",2.47021450201315e-07,-0.744558814723305,0.215,0.427,0.0154907151421245,"13","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ANKRD30BL",4.65624622252883e-07,3.12390005793737,0.136,0.042,0.0291993200614783,"13","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ANO5",5.37902728423128e-07,3.01746852391693,0.147,0.024,0.0337318800994144,"13","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"IL18RAP",7.12979896736466e-07,0.997002447558726,0.563,0.399,0.0447109693243438,"13","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ENSG00000251652",8.88509187098769e-07,-2.28157227142961,0.043,0.177,0.0557184111229638,"13","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"SAMMSON",9.30403032698212e-07,-3.95783903847604,0.014,0.104,0.0583455741805049,"13","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"EEF2",1.5721437596579e-06,-0.62298189266821,0.606,0.736,0.0985891351681469,"13","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ENSG00000282278",2.0184565080325e-06,-2.06835062766295,0.093,0.226,0.126577407618718,"13","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"CRYBB2P1.1",3.20549078207966e-06,1.96779430487202,0.172,0.042,0.201016326944216,"13","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"SMIM19",3.40188622975866e-06,-2.38667454777875,0.068,0.177,0.213332285468165,"13","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"CYRIA",4.36535835775328e-06,-1.11708181913908,0.376,0.528,0.273751622614708,"13","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"LINC02968",4.73109959591276e-06,2.00068527470581,0.208,0.066,0.296687255659689,"13","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"RPL27",5.49085880261748e-06,-0.796826541073419,0.208,0.385,0.344331755512142,"13","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"CELSR1",6.47137163782752e-06,2.68373930185156,0.161,0.042,0.405819715408164,"13","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"CYTH3",7.20914057035057e-06,1.04229888177682,0.444,0.247,0.452085205166684,"13","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"CLCC1",8.48568829359927e-06,-0.881865699991722,0.136,0.278,0.53213751289161,"13","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"KDM2B",9.69293458916962e-06,0.716064625961488,0.613,0.431,0.607843928086827,"13","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"PLEKHG4",1.04802024543163e-05,-3.56506158920422,0.014,0.101,0.657213495910173,"13","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ASMTL",1.12008066446953e-05,1.24964204839122,0.348,0.184,0.702402584688842,"13","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"TPT1",1.43801689945532e-05,-0.512053665164963,0.659,0.785,0.901780397648428,"13","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ELAPOR2",1.44500681155555e-05,1.68253791926568,0.19,0.059,0.906163771526487,"13","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"DDX5",1.54089347615347e-05,0.253817642292518,0.903,0.917,0.966294298895842,"13","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ENSG00000228334",1.70015279818965e-05,1.48254275367242,0.272,0.118,1,"13","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"7SK",1.7413848127297e-05,-1.85227843485016,0.889,0.882,1,"13","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"MBP",2.83290619929562e-05,-0.370102495560678,0.953,0.965,1,"13","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ELMO1",3.70545146694856e-05,0.526978908663394,0.849,0.747,1,"13","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"PRKN",5.89198980818205e-05,-0.927870977896449,0.179,0.319,1,"13","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"NBPF26",6.24560768852659e-05,-2.11816535016223,0.043,0.142,1,"13","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"GALNT11",6.37117268835386e-05,0.59771562701412,0.699,0.58,1,"13","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ZNG1F",6.5714811448818e-05,-1.84822341644064,0.054,0.139,1,"13","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"FCGR3A",6.70403791229954e-05,2.58262938887975,0.1,0.017,1,"13","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"B2M",8.92355831419491e-05,-0.299461582208976,0.968,0.969,1,"13","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"UBE2R2-AS1",8.93494539320211e-05,-2.04197348983853,0.039,0.132,1,"13","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"PALLD",9.85840501745298e-05,-2.66448049743875,0.047,0.146,1,"13","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"MIR181A2HG",0.000119253712597554,-1.54725364890438,0.097,0.188,1,"13","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"RPL23",0.000135117382400911,-0.765601399661001,0.323,0.469,1,"13","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"TCF7",0.000136723226289272,0.363944427543859,0.896,0.892,1,"13","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"LPAL2",0.000142225858708513,-1.64502228778439,0.061,0.163,1,"13","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"KIZ-AS1",0.000149454778323491,-0.942613350748182,0.186,0.333,1,"13","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"PCED1B-AS1",0.000149648303445822,1.46871322748826,0.179,0.062,1,"13","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"TXLNGY",0.000160189165402359,3.0805423630275,0.1,0.017,1,"13","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"EFHD2",0.000165048173057366,-0.676012701384881,0.305,0.455,1,"13","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"DPY19L1P1",0.000167807867558642,-0.936386273384042,0.086,0.191,1,"13","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"HIF1AN",0.000184131186057083,-0.285927800140229,0.211,0.309,1,"13","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"PPP2R5C",0.000208641118796431,0.38146627887097,0.832,0.788,1,"13","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ZNF831",0.000241077700085611,0.625283699480223,0.48,0.306,1,"13","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"SF3B1",0.000317188480837817,0.310369631923822,0.778,0.774,1,"13","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
