"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","stim","timepoint","comparison"
"ENSG00000283982",1.56610510214393e-40,-7.5782365776872,0.004,0.271,9.8210450955446e-36,"7","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"RNF217",1.02687090216675e-30,-9.75268622023741,0.02,0.213,6.43950742748766e-26,"7","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ENSG00000265781",1.16522711946898e-29,-11.9594116236028,0,0.15,7.30713926619e-25,"7","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ENSG00000285751",3.8499474234447e-29,-11.9615035862253,0.003,0.182,2.41430202924217e-24,"7","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"INSC",2.61393236070008e-26,-9.46771204489398,0.008,0.182,1.63919698339502e-21,"7","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"GRIK4",1.0954847439036e-24,-9.52411366443345,0.02,0.191,6.86978482901947e-20,"7","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"CIITA",1.29456954959038e-24,-6.21375416634909,0.078,0.264,8.11824564548127e-20,"7","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"DMGDH",6.72257015269976e-24,5.42587198417892,0.21,0.025,4.21572374275802e-19,"7","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"CADPS",1.2651763030777e-22,-7.55704709126299,0.026,0.191,7.93392059660026e-18,"7","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"LINC02306",5.44265838295161e-22,-8.34511856414457,0.017,0.182,3.41309107194895e-17,"7","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ENSG00000284418",1.03847352556317e-21,-8.87856755411516,0.024,0.185,6.51226747880664e-17,"7","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"FAM210A",2.65160680990209e-21,-5.74086595349942,0.111,0.21,1.6628226304896e-16,"7","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ENSG00000287596",1.73108657391512e-20,-6.91416117925773,0.005,0.15,1.08556439050217e-15,"7","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"TMEM245",1.74969379740698e-20,-3.84739590838236,0.379,0.443,1.09723298035392e-15,"7","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"TFCP2",7.06371632546967e-19,-4.77431517318497,0.249,0.318,4.42965650770203e-14,"7","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ENSG00000228255",1.04298762252065e-18,-8.30377540448699,0.001,0.127,6.54057538082698e-14,"7","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"SLC44A5",1.2601906297806e-17,-6.32019314406374,0.019,0.146,7.90265543935414e-13,"7","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"CYP26B1",2.17037884058853e-17,-7.71428769253105,0.004,0.124,1.36104457093307e-12,"7","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ZNF98",2.98277580698534e-17,8.8536084494006,0.12,0,1.87049870856051e-12,"7","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"TCF3",3.22949475287439e-17,-3.46335594749717,0.248,0.287,2.02521615952753e-12,"7","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"CYP2C23P",4.96561999695998e-16,-7.33463934977748,0.001,0.108,3.1139403000936e-11,"7","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"NPTXR",6.25539135074993e-16,-6.70211408551098,0.004,0.118,3.92275591605528e-11,"7","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"RBFOX1",1.24768227110665e-14,-2.47804053357543,0.093,0.264,7.82421552210981e-10,"7","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"RALYL",2.36618352681489e-14,-6.021504147275,0.02,0.15,1.48383368966561e-09,"7","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"RPS6",4.73195403318646e-14,-1.07706850468943,0.522,0.64,2.96740837421123e-09,"7","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"TRBV18",1.18236655805169e-13,-4.5159383140868,0.01,0.127,7.41462068554216e-09,"7","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"RPL34",2.74990102965993e-13,-1.38204480021467,0.35,0.506,1.72446293569975e-08,"7","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"SIN3B",3.8909818266336e-13,-2.82353011399615,0.139,0.201,2.44003470348193e-08,"7","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"CRYBG1",6.89943897985192e-13,-2.38216265297431,0.193,0.264,4.32663818426514e-08,"7","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"CHST8",7.2033403847936e-13,-4.90184998208002,0.004,0.102,4.51721475530407e-08,"7","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"LIMCH1",1.11056929730529e-12,-5.56815662842696,0.01,0.115,6.9643800634015e-08,"7","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ENSG00000232855",1.40757499653274e-12,-3.92540772557789,0.064,0.178,8.82690280325681e-08,"7","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ENSG00000253693",2.03419316658966e-12,-4.62783939102783,0.015,0.127,1.27564253476837e-07,"7","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"RPL31",2.68266852754307e-11,-1.20342573242749,0.334,0.436,1.68230143362226e-06,"7","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"EPAS1",2.90509122030186e-11,-5.32854092944357,0.018,0.108,1.8217827042513e-06,"7","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"LINC02899",1.12397958463665e-10,-2.67411266041486,0.015,0.108,7.04847597525645e-06,"7","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"SLCO5A1",6.9577469883954e-10,-2.21383457261937,0.145,0.277,4.36320313642275e-05,"7","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"RNU4-2",1.44828839973811e-09,-1.31475435609814,0.587,0.554,9.0822165547577e-05,"7","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
