"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","stim","timepoint","comparison"
"MTCO1P12",8.54536277930208e-13,4.21300108238691,0.303,0.009,5.35879699890034e-08,"15","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ENSG00000265781",1.75932837967349e-12,-10.9302990183837,0,0.261,1.10327482689325e-07,"15","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"UTY",3.08338735702101e-09,1.72985523695878,0.572,0.191,0.000193359221158788,"15","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"PRKY",3.26315444284418e-09,2.25901853886793,0.538,0.174,0.000204632415110758,"15","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"CD5L",7.45322420562072e-09,-6.27144160109449,0,0.183,0.000467391689934475,"15","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"SERPINB10",3.77526415330232e-07,-4.95738382045544,0.014,0.209,0.0236746815053589,"15","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"PRDM14",4.25565834638106e-07,-5.11524743958823,0.007,0.183,0.0266872334901556,"15","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"TFCP2",4.61453085796145e-07,-4.13421134971748,0.793,0.817,0.0289377230102763,"15","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ENSG00000283907",5.30592775586061e-07,3.39502701635254,0.4,0.139,0.0332734729570019,"15","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"USP9Y",5.35729142621453e-07,1.71755165562316,0.503,0.183,0.0335955745337913,"15","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"GBP4",5.43757925626808e-07,-1.04519029417489,0.752,0.8,0.0340990595160571,"15","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"DDX3Y",1.48598058012118e-06,2.38293964020006,0.393,0.113,0.0931858421793995,"15","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"WARS1",2.60258464621413e-06,-1.21529291458201,0.779,0.8,0.163208083164088,"15","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"TREML4",2.8969197435792e-06,-2.22759596527683,0.069,0.278,0.181665837119852,"15","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ENSG00000285658",2.96892392011143e-06,-4.05472376172203,0.083,0.287,0.186181219030188,"15","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"PDE4B",3.10247437543348e-06,-0.622735661298523,0.876,0.861,0.194556168083433,"15","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ZNF395",3.1782365334618e-06,-2.51294192458868,0.517,0.478,0.19930721301339,"15","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"NXN",3.91099434239499e-06,3.40557368473671,0.214,0.017,0.24525845521159,"15","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"DDX60",3.92319748450263e-06,1.28052167884239,0.676,0.443,0.24602371425316,"15","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"MEAK7",4.45195099696643e-06,3.18139905529978,0.283,0.052,0.279181847019765,"15","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"DISP3",5.09734443864672e-06,4.86529090447922,0.124,0,0.319654469747536,"15","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ADAMTS3",5.32326264943333e-06,-6.89073030490379,0.29,0.426,0.333821800745964,"15","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"RSAD2",5.51933164407305e-06,1.61712697481905,0.497,0.2,0.346117287399821,"15","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"LINC02899",5.56007536974767e-06,-4.41235219021039,0.041,0.226,0.348672326436877,"15","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"CDK14",9.9446607511615e-06,-0.377477158940167,0.903,0.791,0.623629675705338,"15","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"DLG2",1.91510938993818e-05,2.63584240980199,0.483,0.243,1,"15","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"RALYL",1.93245142399007e-05,-5.99461194623956,0.048,0.235,1,"15","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"RPS4Y1",2.13075871225841e-05,1.70069381801758,0.421,0.148,1,"15","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"PDE4DIP",2.44130326559509e-05,-0.848942413094739,0.759,0.817,1,"15","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ABCA1",2.57422197894778e-05,-1.08517424221712,0.538,0.696,1,"15","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"MX2",2.61103155639601e-05,1.20484254949902,0.676,0.417,1,"15","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"CCN6",2.63519195871984e-05,7.18142164201792,0.103,0,1,"15","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"VWA3B",2.73122158014635e-05,3.12977727925886,0.117,0,1,"15","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"DCLRE1A",3.55331130885895e-05,-4.47649733125715,0.041,0.2,1,"15","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"CACNA1B",3.69974698621589e-05,-6.1138947356523,0.021,0.174,1,"15","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ENSG00000225537",3.72273135933262e-05,4.35777600246336,0.152,0.017,1,"15","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ATP6V0A2",3.80968844873107e-05,1.31142479474421,0.579,0.339,1,"15","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ANKRD36C",4.49061717972539e-05,1.07372535354408,0.648,0.4,1,"15","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"GABRA6",4.90913010432438e-05,3.9567692222474,0.103,0,1,"15","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ENSG00000283415",5.22600460388847e-05,2.49703441875902,0.221,0.035,1,"15","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"SLC16A10",5.37627074319918e-05,-1.59552136374686,0.372,0.435,1,"15","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"MIR3667HG",5.59724314048704e-05,-1.00093760640781,0.655,0.774,1,"15","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"SHOC2",6.50810304759221e-05,-0.174827876361327,0.814,0.643,1,"15","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ENSG00000249547",8.30544593515356e-05,6.24941697600853,0.138,0.009,1,"15","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"STAG3",9.04379841572264e-05,1.30116581245921,0.338,0.104,1,"15","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"IFI44",0.000101208603828085,1.00071571503803,0.566,0.313,1,"15","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"FAM222B",0.000103324152806447,-2.28941882247683,0.641,0.635,1,"15","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"XIST",0.000104716897448085,-0.745648451358828,0.386,0.635,1,"15","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ZFY",0.00011907336322794,2.56905254610664,0.324,0.104,1,"15","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"DENND4C",0.000134768325447598,0.832751184101431,0.793,0.643,1,"15","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"YBX1",0.000135772823834139,-0.569430922126505,0.786,0.826,1,"15","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"FBXO31",0.000140017011764282,1.40342553507143,0.497,0.243,1,"15","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"NDOR1",0.000145681611515961,1.5080664329717,0.441,0.2,1,"15","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"KDM5D",0.000149932679223955,2.25225145003036,0.297,0.096,1,"15","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"PTRH1",0.000153476984254667,-0.290465079648203,0.159,0.035,1,"15","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"DPM2",0.00015429307816058,1.18731349433375,0.303,0.087,1,"15","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"LINC01169",0.000161296561462775,-3.85875217071915,0.007,0.104,1,"15","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"CCDC144A",0.000166976603522629,3.20852685804247,0.193,0.035,1,"15","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ZSCAN18",0.000169749981804138,1.7015738838435,0.241,0.052,1,"15","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"FKRP",0.00018829233438081,1.95957081178259,0.386,0.191,1,"15","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ST8SIA1",0.000196142875324642,1.36598851757652,0.379,0.148,1,"15","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"STAT3",0.000203141109010708,-0.540247227097179,0.883,0.817,1,"15","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"PSTPIP1",0.00021683653060711,1.44129078413749,0.414,0.174,1,"15","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"VAMP1",0.000219192731705978,1.00155526605534,0.372,0.148,1,"15","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"HTR4",0.000219606645692939,-3.27207441805444,0.034,0.183,1,"15","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"PEBP4",0.000233956661247159,4.57670962470096,0.138,0.017,1,"15","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
