"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","stim","timepoint","comparison"
"HFM1",1.73349246511683e-16,-2.91170484470794,0.138,0.593,1.08707312487476e-11,"16","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"LINC01091",9.03008706505406e-12,-6.7467600629314,0.012,0.319,5.6627675984954e-07,"16","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"LMNA",9.61106517241366e-12,-1.80087400165202,0.437,0.626,6.02709896962061e-07,"16","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"EPN2",1.20675867121947e-09,-5.35930992938735,0.018,0.253,7.56758362721729e-05,"16","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"PDE1A",2.28009485213332e-09,-4.26336055345361,0.036,0.308,0.00014298474817728,"16","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"PLCH1",1.47694827256181e-08,-4.41173672310146,0.048,0.319,0.00092619426172351,"16","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"LGR4-AS1",2.1916766771703e-08,-5.9691665620561,0.006,0.22,0.0013744004442535,"16","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"ENSG00000290199",2.19171889082785e-08,-2.20662063531071,0.12,0.44,0.00137442691643814,"16","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"NLGN1",2.25263856433696e-08,-6.13972977427868,0.018,0.253,0.00141262964369571,"16","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"HRH1",7.21203711300647e-08,-5.18924519005371,0.018,0.22,0.00452266847356636,"16","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
