"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","stim","timepoint","comparison"
"LINC02934",1.69686478107891e-66,7.48749790907703,0.261,0.02,1.06410390421459e-61,"27","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"ZFPM2",6.76307726605676e-62,-5.05435853335342,0.061,0.202,4.2411257535442e-57,"27","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"PCLO",2.73469580191022e-52,-6.58190538581845,0.008,0.154,1.7149277373779e-47,"27","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"CNTNAP5",1.21513228499928e-49,5.30299400782234,0.257,0.031,7.62009455923046e-45,"27","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"SLC30A10",3.06421766904066e-46,4.70655067661919,0.256,0.032,1.9215709002554e-41,"27","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"HFM1",4.89286227538393e-46,-2.88465637566272,0.082,0.226,3.06831393289326e-41,"27","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"SMOC2",1.2707456972112e-45,-5.35738748156862,0.011,0.159,7.96884626721142e-41,"27","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"ENSG00000233005",2.05971273913646e-45,5.640560786589,0.222,0.011,1.29164585871247e-40,"27","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"UTY",1.86680980694692e-40,1.24705295737125,0.619,0.252,1.17067642993641e-35,"27","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"LRRC52-AS1",1.20344936304905e-39,8.77243752056858,0.101,0.004,7.5468309556806e-35,"27","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"USP9Y",4.33696153960473e-38,1.30426130717116,0.521,0.173,2.71970858148612e-33,"27","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"AFAP1",2.54852887498617e-35,4.86939831473018,0.176,0.004,1.59818245750383e-30,"27","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"TEX53",3.26084238325284e-35,7.11829733687141,0.151,0.001,2.04487425853786e-30,"27","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"IL12RB2",2.03014270414253e-34,-2.58959607839742,0.066,0.212,1.27310248976778e-29,"27","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"ADAMTS17",2.79076991168329e-33,-3.69204911942123,0.027,0.147,1.75009181161659e-28,"27","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"CCDC153",1.23668459843586e-30,8.02192459555602,0.121,0,7.75524911679129e-26,"27","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"ENSG00000225689",1.34853570647536e-30,4.54679093459931,0.198,0.018,8.45666741530696e-26,"27","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"PLCB1",2.21196973543128e-30,-1.47231272968244,0.127,0.298,1.38712622108896e-25,"27","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"B4GALNT3",3.91038873352446e-30,-2.82143487568603,0.021,0.128,2.45220477479319e-25,"27","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"XIST",1.24548534943929e-28,-0.808724307652639,0.245,0.475,7.81043862633379e-24,"27","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"MIR4300HG",4.25411603563003e-28,3.24513895852162,0.18,0.014,2.66775616594359e-23,"27","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"IFI44L",9.72431375107371e-28,1.32290834194717,0.509,0.258,6.09811715329832e-23,"27","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"LINC00845",1.05118640602331e-27,5.2126713705349,0.146,0.006,6.59198995217219e-23,"27","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"APAF1",4.98209184863345e-27,3.85326590796886,0.228,0.102,3.12426979827804e-22,"27","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"DDX3Y",1.9333611277619e-24,1.48347790338113,0.375,0.11,1.21241076321949e-19,"27","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"BDNF-AS",2.1586956715184e-24,-4.88279231436216,0.021,0.12,1.35371805560919e-19,"27","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"MX1",2.6087523355998e-22,1.44183198128638,0.428,0.168,1.63594858965463e-17,"27","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"RMRP",2.62598956777498e-22,-2.41567483231522,0.075,0.171,1.64675805795169e-17,"27","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"RPS4Y1",3.02678950161163e-22,1.28013371452076,0.445,0.158,1.89809969646065e-17,"27","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"LINC00871",6.78273272471539e-22,-5.16390627695722,0.023,0.116,4.25345169166902e-17,"27","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"MT-ATP6",1.6199978240333e-21,-0.741305956833507,0.44,0.521,1.01590063545128e-16,"27","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"LINC00278",3.67463295182823e-21,1.52899197594398,0.295,0.088,2.30436232409149e-16,"27","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"KPNB1-DT",1.10066824628143e-20,-1.85945848805841,0.1,0.219,6.90229057243086e-16,"27","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"CDH4",8.3203938126228e-20,-2.86219137778108,0.026,0.11,5.21771895989576e-15,"27","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"RORA",2.62700959737697e-19,1.94051057755058,0.265,0.067,1.6473977185151e-14,"27","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"GOLGA1",3.12943459648525e-19,-1.30867907179845,0.318,0.351,1.9624684354559e-14,"27","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"XAF1",8.30992946214515e-18,0.967736873747381,0.449,0.235,5.21115676571122e-13,"27","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"PPP1R9A",9.91362489326013e-18,-0.706245659249717,0.081,0.171,6.21683417056343e-13,"27","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"MT-RNR1",1.11460125595468e-17,0.659893533941558,0.998,0.997,6.98966447609182e-13,"27","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"ARHGEF7",1.53431520346085e-17,-1.18895483083333,0.665,0.652,9.621690640903e-13,"27","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"MT-ND4",3.3018792659016e-17,-0.508032379853478,0.749,0.763,2.07060848764689e-12,"27","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"TXLNGY",5.82554681357451e-17,1.32772591996967,0.343,0.105,3.65320040679258e-12,"27","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"ENSG00000253452",1.18523664670565e-16,-3.45321827067503,0.044,0.122,7.4326190114911e-12,"27","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"NLGN4X",1.43158131852819e-16,3.89337909464447,0.113,0.007,8.97744644849031e-12,"27","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"PPP1R42",5.30149960743354e-16,-3.67835642243685,0.022,0.103,3.32457040382157e-11,"27","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"RNU4-2",2.18389230166471e-15,-0.147777786961878,0.756,0.521,1.36951886237394e-10,"27","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"ENSG00000283907",2.78028513200871e-15,0.517059472752232,0.303,0.129,1.74351680628266e-10,"27","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"KDM5D",3.45599022861611e-15,1.24507968391942,0.264,0.08,2.16725147236516e-10,"27","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"WDR7",5.78925215177202e-15,0.981583545681262,0.637,0.471,3.63044002437623e-10,"27","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"RRP7A",5.93797695358045e-15,-1.01598583748072,0.262,0.332,3.7237053475903e-10,"27","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
