"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","stim","timepoint","comparison"
"ANK3",7.88117534145461e-136,-1.72176645816369,0.363,0.613,4.94228505662618e-131,"22","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"RAB38",2.9604815837196e-130,-5.75400140908754,0.007,0.172,1.85651800115056e-125,"22","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"IQSEC3",9.17425909341726e-122,-2.97823865681712,0.044,0.251,5.75317787748196e-117,"22","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"ENSG00000265749",4.41361736166351e-112,-5.33330796900466,0.008,0.153,2.76777944749918e-107,"22","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"NTSR1",6.42202122878351e-111,-3.68283886579299,0.017,0.182,4.02724951257014e-106,"22","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"C4orf45",2.70159178385618e-108,-6.03624882937814,0.008,0.136,1.69416820765621e-103,"22","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"ELMO2P1",1.32958852296942e-103,-7.67041973771492,0.001,0.116,8.33784962754122e-99,"22","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"NECTIN2",6.13819321106759e-98,-6.20430209049611,0.003,0.124,3.84926096266049e-93,"22","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"EPHA5-AS1",5.88035945468256e-97,-9.90451538348942,0,0.106,3.68757341403143e-92,"22","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"PPP1R36",8.25618507857184e-96,7.2470806608198,0.124,0.005,5.1774536627724e-91,"22","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"ENSG00000267098",1.91481679455729e-88,-4.84578557662263,0.011,0.126,1.20078161186688e-83,"22","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"FPR1",8.9451870817167e-88,-6.27468804102567,0.002,0.11,5.60952681894454e-83,"22","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"RNU4-1",1.13789691979798e-87,-1.99521221267678,0.231,0.371,7.13575158405312e-83,"22","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"MT-RNR1",9.51971022621744e-83,0.401763867846431,0.957,0.994,5.96981028286096e-78,"22","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"RNU4-2",2.25399746195144e-75,-1.73327058451982,0.698,0.718,1.41348180838975e-70,"22","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"BCAS1",2.08701057526395e-74,6.32870413208414,0.102,0.005,1.30876433174802e-69,"22","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"LINC02968",6.56579849610371e-72,3.2233556353621,0.144,0.018,4.11741223690664e-67,"22","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"HLA-C",5.49766894440464e-68,-0.523615592183629,0.766,0.884,3.44758819503615e-63,"22","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"LINC02208",2.218650711917e-61,4.6969664662483,0.101,0.01,1.39131586144315e-56,"22","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"ENSG00000274767",3.27811183983796e-61,-2.05767571105251,0.052,0.189,2.05570393476238e-56,"22","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"HFM1",6.17316534241914e-58,-2.29362317110254,0.071,0.16,3.87119198623104e-53,"22","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"NBPF26",8.33400700089856e-56,-2.03188983681725,0.046,0.166,5.22625579026349e-51,"22","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"FMN1",1.31969311462695e-54,-1.80115661100363,0.086,0.227,8.27579552182558e-50,"22","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"RPS6",1.43940193294727e-54,-0.58206735121906,0.788,0.89,9.02648952151232e-50,"22","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"EEF2",3.35090036376218e-54,-0.522262259821879,0.775,0.859,2.10134961811526e-49,"22","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"LINC00623",3.57900862528401e-53,-0.738310531265419,0.423,0.592,2.24439630891561e-48,"22","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"LTBP3",5.06926837229681e-47,-0.769655894100203,0.414,0.561,3.17893819626733e-42,"22","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"LRRC4C",5.98784572782964e-47,2.78479334218934,0.13,0.032,3.75497805592197e-42,"22","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"BCL9",1.10272787630831e-46,1.82888966321527,0.278,0.17,6.91520651232939e-42,"22","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"MIR3667HG",1.19998910448672e-46,-0.649092533324596,0.493,0.66,7.5251316742362e-42,"22","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"RACK1",1.20438758632505e-45,-0.690168310647483,0.505,0.643,7.55271455384441e-41,"22","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"MT-RNR2",5.26923231741854e-44,-0.195682758880877,0.969,0.999,3.30433558625317e-39,"22","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"JAZF1",4.81150833743489e-43,0.772078028145633,0.57,0.425,3.01729687840542e-38,"22","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"CENPK",1.57528476752581e-41,0.955416853878289,0.407,0.248,9.87861077715435e-37,"22","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"SHLD2",1.85446931616157e-40,-0.983440523364316,0.289,0.41,1.16293770816492e-35,"22","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"MAGI1",4.40123813059809e-40,-2.64875115625016,0.023,0.105,2.76001643169806e-35,"22","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"TC2N",1.02974863682366e-37,0.5172073288526,0.728,0.59,6.45755370152118e-33,"22","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"SAMD3",8.27453757635607e-37,0.654899895373645,0.608,0.464,5.18896251413289e-32,"22","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"LINC02641",2.53482507634963e-36,-1.87492610047159,0.038,0.125,1.58958880537885e-31,"22","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"SNHG22",9.24822860703034e-36,0.572544479051791,0.7,0.571,5.79956415946873e-31,"22","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"LINC00310",1.52752634633476e-35,-1.19590891440308,0.125,0.244,9.57911771786526e-31,"22","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"ATM",1.07024708077617e-34,0.2378781035752,0.984,0.984,6.71151944354737e-30,"22","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"RNF115",1.12113908774448e-34,-0.799124163620581,0.397,0.486,7.03066321924564e-30,"22","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"TALAM1",1.43013788886522e-34,0.266964738039603,0.952,0.934,8.9683947010738e-30,"22","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"TCF7",3.0751681212168e-34,-0.267044472234873,0.972,0.985,1.92843792881505e-29,"22","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"TRBV5-2",7.00148545406934e-34,-2.69202955542783,0.044,0.119,4.39063152824688e-29,"22","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"AZI2",3.23065950022407e-33,1.46449108640075,0.217,0.14,2.02594657259051e-28,"22","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"ENSG00000273118",2.14167712413496e-32,-0.563071591058661,0.622,0.736,1.34304572454503e-27,"22","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"RBBP8",4.280727310761e-32,2.09641936338993,0.125,0.055,2.68444409657822e-27,"22","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"ENSG00000272657",9.93464300988014e-31,-1.00461201299743,0.147,0.259,6.23001463149583e-26,"22","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"RYR2",1.01337541239092e-30,-1.81793777313103,0.052,0.134,6.35487721110346e-26,"22","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"TYW5",2.22529264729808e-30,1.51253892873428,0.192,0.098,1.39548101912063e-25,"22","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"EEF1A1",2.84161932568106e-30,-0.358250390453767,0.855,0.913,1.78197947913459e-25,"22","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"HLA-A",1.51468844076825e-29,-0.325339279492408,0.841,0.911,9.49861121205767e-25,"22","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"STEAP1B",6.67703781162337e-29,-0.516697105133879,0.769,0.848,4.18717041166902e-24,"22","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"LOXL2",7.3663894034801e-29,1.43695347992803,0.195,0.118,4.61946279492237e-24,"22","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"MT-ATP6",1.23372199349286e-28,-0.692958044553504,0.383,0.491,7.73667062119375e-24,"22","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"ENSG00000285713",2.42073057519098e-28,2.07915308347586,0.104,0.031,1.51804014370227e-23,"22","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"HDGFL3",4.12708679724456e-28,1.51439216679058,0.14,0.051,2.58809613055206e-23,"22","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"RPLP2",4.52217043583478e-28,-0.633716781790337,0.473,0.585,2.83585308031199e-23,"22","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"TXNIP",6.32194982715343e-28,0.56361749002774,0.519,0.39,3.96449473660791e-23,"22","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"RPL11",7.36104012247802e-28,-0.533878847561711,0.592,0.678,4.61610826080596e-23,"22","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
