"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","stim","timepoint","comparison"
"GOLGA1",1.36648890101039e-30,-4.2559253027193,0.16,0.309,8.56925189823618e-26,"7","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"PRKG1",6.26758792277246e-29,-5.1000306453072,0.036,0.234,3.93040438637061e-24,"7","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ENSG00000251670",3.39289005202108e-28,-8.85516934583973,0.01,0.197,2.12768135162242e-23,"7","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"SULF1",6.11355227468003e-28,10.2146777716266,0.192,0.014,3.83380863145185e-23,"7","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"MESD",7.01250379117261e-26,-5.81321376039916,0.132,0.229,4.39754112744434e-21,"7","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"LINC00293",3.85460994062941e-25,-11.3747648812234,0,0.126,2.41722589376871e-20,"7","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ENSG00000267627",2.18068651699404e-23,-9.92468074210898,0.003,0.146,1.36750851480696e-18,"7","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"TRBV8-1",8.88511576695026e-23,-8.86193223944462,0.014,0.154,5.57185609745451e-18,"7","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"TRAV40",3.49383376992193e-22,-7.19838034207095,0.018,0.177,2.19098315711804e-17,"7","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"MED28-DT",4.82251359399853e-19,-4.80067822869891,0.013,0.146,3.02419827479648e-14,"7","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"WNT5B",3.04320931720124e-18,4.18646465619804,0.166,0.017,1.9083965628169e-13,"7","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ACER1",7.4430553044207e-18,-6.14581033953279,0.003,0.114,4.66753998140222e-13,"7","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"LINC02789",7.7773823392144e-16,-6.72073413970433,0.006,0.117,4.87719646492135e-11,"7","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"PRRC2C",1.01140158905549e-15,0.686129444997344,0.923,0.814,6.34249936496698e-11,"7","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"LUC7L",5.21041888679971e-15,-2.82379633300943,0.4,0.363,3.2674536839121e-10,"7","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"SLC7A11",1.03178228407115e-14,-2.19413939539571,0.077,0.243,6.47030670341021e-10,"7","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"TRAV25",1.09493410164895e-14,-5.99710791601603,0.015,0.114,6.86633175144057e-10,"7","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ENSG00000233290",3.26432752705693e-14,10.8554408761966,0.116,0.003,2.0470597922174e-09,"7","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"RPS6",8.00829787895952e-14,-0.969997401247641,0.506,0.591,5.02200359989551e-09,"7","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ENSG00000287092",2.12892926537449e-13,-1.33339862366373,0.29,0.46,1.33505154231634e-08,"7","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"AFF3",2.25043301815595e-13,-1.23422243526792,0.354,0.486,1.41124654568559e-08,"7","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"DOCK4",2.95249655556473e-13,-1.89711344822245,0.153,0.297,1.85151058999464e-08,"7","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"7SK",4.79006725203896e-13,-1.23730021143931,0.751,0.763,3.00385117375363e-08,"7","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ENSG00000237188",5.17114777196697e-13,-4.18283427884174,0.014,0.12,3.24282676780049e-08,"7","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ADAMTS12",8.52322240117306e-13,5.87251305135257,0.112,0.003,5.34491276777563e-08,"7","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"RPS12",1.62475482020918e-12,-1.3574497759108,0.238,0.334,1.01888374775317e-07,"7","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"GABRG3",2.01241219466424e-12,6.71935188330707,0.116,0.011,1.26198368727394e-07,"7","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"NFIA",2.35412467358791e-12,-3.02141180422699,0.032,0.146,1.47627158280698e-07,"7","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"BICDL1",9.43681945685991e-12,1.1438768201969,0.665,0.4,5.91782948139685e-07,"7","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"SEMA3E",1.09816107053001e-11,-4.29577523480162,0.014,0.114,6.8865680732937e-07,"7","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"PID1",2.15333001703376e-11,-1.9633720017947,0.119,0.257,1.35035325368187e-06,"7","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"B2M",2.8090304379316e-11,-0.538508752190432,0.755,0.794,1.76154298762691e-06,"7","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"WLS",3.04087302298762e-11,5.81381138300509,0.1,0.003,1.90693147271554e-06,"7","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"RPL32",4.76335955449221e-11,-1.11636108283256,0.23,0.317,2.98710277662206e-06,"7","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"RPL21",7.64392474149938e-11,-1.22177053785561,0.253,0.317,4.79350520539426e-06,"7","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"CTSB",1.19500262481702e-10,-1.74320177984607,0.147,0.211,7.49386146022751e-06,"7","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
