"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","stim","timepoint","comparison"
"MT-RNR1",2.2604031506284e-95,0.713772610073556,0.98,0.997,1.41749881575907e-90,"23","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ENSG00000233290",5.32344476563245e-76,8.08046347770497,0.113,0.014,3.33833221252811e-71,"23","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ACER1",1.45458993882826e-74,-8.76012900515012,0.001,0.14,9.12173350639199e-70,"23","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"RNU4-2",9.69814905622913e-69,1.79995265382012,0.611,0.466,6.08170927316129e-64,"23","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ST8SIA1",2.61396871026371e-59,2.56627557782017,0.311,0.126,1.63921977820637e-54,"23","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ENSG00000253939",1.25358473504582e-58,7.11250352502252,0.128,0.004,7.86122987347232e-54,"23","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"NFIA",2.8559347728805e-57,-2.96821552437858,0.062,0.227,1.79095669607336e-52,"23","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ADAMTS12",1.60300203917461e-56,5.86551566903077,0.107,0.002,1.00524257876639e-51,"23","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"WLS",4.95506037127029e-53,6.76203733932523,0.101,0.003,3.1073183588236e-48,"23","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ENSG00000285530",2.10948937441711e-48,6.77668016287594,0.111,0.005,1.32286078669697e-43,"23","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"AKAP6",2.85974410002557e-45,4.36340651969249,0.109,0.012,1.79334552512603e-40,"23","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"7SK",5.14046011707962e-45,-2.07908215352495,0.736,0.8,3.22358253942063e-40,"23","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"DAPL1",1.19921606635123e-44,4.59348260281656,0.1,0.006,7.52028395208854e-40,"23","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ANKRD30BL",9.20698596056255e-38,3.25116596628718,0.126,0.032,5.77370089586878e-33,"23","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ATP9A",9.74627602136576e-38,1.73077363493171,0.209,0.068,6.11188969299847e-33,"23","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ENSG00000236065",7.39440302144675e-36,4.72229761066638,0.101,0.01,4.63703013474926e-31,"23","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"XIST",9.05311469774295e-36,-0.939949127993404,0.234,0.444,5.6772082269546e-31,"23","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"NRG1",1.12065849502594e-35,-3.47025638181413,0.027,0.133,7.0276494223077e-31,"23","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ENSG00000240086",3.44991274214738e-34,-3.82522522819607,0.012,0.103,2.16344028060062e-29,"23","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"SMIM19",5.65780834950625e-34,-2.4417896197255,0.055,0.168,3.54801161597537e-29,"23","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"BAIAP2L2",1.67085622926412e-33,-4.0726400170628,0.019,0.101,1.04779394137153e-28,"23","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ENSG00000251652",3.38772289865909e-33,-2.10979568741953,0.039,0.161,2.12444102974911e-28,"23","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"PPM1L",1.0656268330494e-32,-1.03452617984859,0.196,0.388,6.68254587005278e-28,"23","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ENSG00000237188",1.3788721108978e-32,-2.09996969140513,0.081,0.209,8.64690700744011e-28,"23","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"DIP2A",2.50346818492032e-32,0.566564427016412,0.724,0.649,1.56992489876354e-27,"23","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"CYTH3",5.1714966052512e-30,1.22443091135876,0.323,0.171,3.24304552115303e-25,"23","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
