"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","stim","timepoint","comparison"
"SMOC2",2.04376026582712e-43,-7.47895370105911,0.007,0.348,1.28164206270019e-38,"9","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"HFM1",6.39756865274856e-35,-3.04650290867116,0.095,0.476,4.01191530213862e-30,"9","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"ENSG00000270321",2.19584136023958e-34,-7.54314513310949,0,0.259,1.37701211700624e-29,"9","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"IL12RB2",1.19688366089747e-33,-3.42987974408749,0.099,0.407,7.50565743748804e-29,"9","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"PPP1R9A",1.8544961296932e-30,-4.02421724951652,0.019,0.311,1.1629545229306e-25,"9","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"FAM3B",1.52351272944775e-29,-6.79578259020215,0.002,0.245,9.55394832636687e-25,"9","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"ZFPM2",2.5288169278455e-29,-5.69632844822594,0.061,0.274,1.58582109545191e-24,"9","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"RMRP",1.56235776227995e-28,-3.56679949047466,0.045,0.345,9.79754552725759e-24,"9","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"STAT1",4.92104132809147e-28,1.26493319577112,0.913,0.823,3.08598501684616e-23,"9","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"PCLO",9.44709608087007e-27,-6.8721048436796,0.021,0.245,5.92427395231362e-22,"9","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"RERG",1.72929262492928e-25,-5.11641345405483,0.009,0.242,1.08443940509315e-20,"9","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"ENSG00000287143",2.65239843569929e-25,-6.31775217669512,0,0.197,1.66331905902702e-20,"9","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"ENSG00000283907",4.79874864351695e-25,1.87993715387633,0.418,0.108,3.00929527434948e-20,"9","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"ENSG00000253369",5.50031818500105e-24,-5.48893386752476,0.002,0.208,3.44924953381416e-19,"9","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"EGFLAM",1.94578596438184e-23,-4.24528701658757,0.028,0.271,1.22020237826385e-18,"9","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"SDK1",1.12138702065739e-22,1.76417346996167,0.556,0.256,7.03221800654251e-18,"9","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"GSG1L",1.52642470540496e-22,5.93652673775689,0.201,0.006,9.57220932759451e-18,"9","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"RPL4",5.69721952440114e-22,-0.70217737272783,0.773,0.835,3.57272636375195e-17,"9","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"B4GALNT3",1.96031645171642e-21,-4.58927610869512,0.009,0.217,1.22931444687137e-16,"9","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"LTBP3",4.51934223295101e-21,-0.954628914052165,0.605,0.746,2.83407951428358e-16,"9","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"IFI44L",7.84738735396103e-21,2.00876331054962,0.506,0.245,4.92109660966896e-16,"9","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"RPL13A",2.03364724313669e-20,-0.625942786435194,0.837,0.877,1.27530018617102e-15,"9","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"GOLGA1",2.59025231403005e-20,-1.34556862435375,0.504,0.641,1.62434722612825e-15,"9","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"TC2N",2.71091348960566e-20,0.723837847843995,0.95,0.883,1.70001384933171e-15,"9","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"LRRC52-AS1",4.52277233759505e-20,9.32589633027169,0.151,0.003,2.83623053290585e-15,"9","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"KCTD14",1.67213273277271e-19,-6.13953014187039,0.005,0.182,1.04859443672176e-14,"9","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"EPSTI1",1.68564526257944e-19,0.896209363767367,0.877,0.698,1.05706814416357e-14,"9","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"ENSG00000289605",1.76446132258748e-19,-5.02957256001325,0.021,0.217,1.10649369539461e-14,"9","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"MDGA2",1.20564396053054e-18,-3.38887842175694,0.031,0.251,7.560593276487e-14,"9","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"NTSR1",4.41993778906386e-17,-2.67766858752276,0.043,0.262,2.77174298752195e-12,"9","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"XAF1",7.94399594371182e-17,1.42862667829535,0.629,0.413,4.98167985630169e-12,"9","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"CDH4",1.51256012205219e-16,-2.40976895704025,0.076,0.313,9.48526452538927e-12,"9","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"RNU4-2",1.87871829644491e-16,-0.806248540854538,0.889,0.835,1.1781442437006e-11,"9","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"PLCXD3",2.17932781455201e-16,-6.44978410979516,0.002,0.151,1.36665647250556e-11,"9","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"HDGFL3",7.94064927371735e-16,1.66539094116627,0.385,0.151,4.97958115954815e-11,"9","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"APAF1",3.09210564254024e-15,4.14581520928147,0.383,0.276,1.93905944843699e-10,"9","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"LINC00850",4.75086216980444e-15,-5.67921030903063,0,0.12,2.97926566668437e-10,"9","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"ENSG00000255314",6.61542827079815e-15,4.16685435248892,0.168,0.014,4.14853506861752e-10,"9","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"ENSG00000287404",1.02777589322127e-14,-5.50847596677815,0,0.114,6.44518262639061e-10,"9","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
