"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","stim","timepoint","comparison"
"ENSG00000283982",1.13896376825357e-40,-7.56008356713239,0.003,0.337,7.14244179071816e-36,"6","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ST8SIA1",7.5121081790391e-40,1.93584856101124,0.677,0.471,4.71084303907542e-35,"6","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"CYP2C23P",4.10433648962479e-37,-9.11421564729779,0,0.299,2.57382941264371e-32,"6","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"RBFOX1",7.22426101982557e-35,-3.28636933884966,0.081,0.488,4.53033408553261e-30,"6","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"GRIK4",1.24103926755299e-30,-6.1279904340274,0.014,0.307,7.78255724682483e-26,"6","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ENSG00000287596",1.88857018977039e-30,-6.87189193669837,0.006,0.282,1.18432236600501e-25,"6","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"EFCAB10",8.16046931623915e-30,-5.44552890183212,0.008,0.296,5.11743030821357e-25,"6","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"RNF217",4.57827394947011e-25,-6.53791613802164,0.006,0.236,2.87103559371271e-20,"6","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"FAM210A",8.39157841043303e-25,-3.00991271675017,0.097,0.43,5.26235882118255e-20,"6","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"PARP14",4.11157800822078e-24,1.08757081538289,0.799,0.677,2.57837056895525e-19,"6","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ENSG00000274767",8.06815052062085e-23,-1.53612368815435,0.267,0.638,5.05953719148134e-18,"6","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"KIAA1671",1.66245953128349e-20,1.65538590511709,0.446,0.181,1.04252837206787e-15,"6","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"CD38",2.06800580108569e-20,1.92790116913281,0.501,0.279,1.29684643786084e-15,"6","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"DTHD1",9.5432798634421e-20,-1.31546457015988,0.253,0.611,5.98459080236454e-15,"6","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"HLA-C",1.92182599205572e-19,-0.854591629196932,0.749,0.964,1.20517707961814e-14,"6","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"XAF1",7.96227059780554e-19,1.43990315455217,0.596,0.419,4.99313989188385e-14,"6","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"CSGALNACT1",2.77300809492261e-17,-1.71376271289814,0.251,0.553,1.73895337632597e-12,"6","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"EIF2AK2",7.47734875000679e-17,1.51734729327475,0.493,0.323,4.68904540112926e-12,"6","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"RN7SKP255",5.78377134630458e-16,-4.7897508099139,0.017,0.208,3.6270030112676e-11,"6","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"KLRC2",6.74808070059055e-16,-1.06706902303132,0.334,0.704,4.23172140734033e-11,"6","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"CADPS",1.62563022232779e-15,-4.28023820107261,0.014,0.184,1.01943271242176e-10,"6","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"MLLT3",3.00430331827635e-15,0.703595570881105,0.872,0.762,1.8839986108911e-10,"6","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"L3MBTL4",3.40470579241987e-15,4.53300751317779,0.187,0.016,2.1350910024265e-10,"6","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"PLCXD2",1.0737866597792e-14,1.15728485999608,0.521,0.378,6.73371614347536e-10,"6","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"PEX11G",1.18796202522083e-14,-6.7936065699453,0,0.123,7.44970986015985e-10,"6","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ENSG00000285751",1.22966645764391e-14,-7.28915585790798,0,0.121,7.71123835588496e-10,"6","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ENSG00000284418",2.5399909484619e-14,-4.80271170408159,0.017,0.186,1.59282832378045e-09,"6","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"TARP",4.38583093747898e-14,-1.14334685119108,0.32,0.649,2.75035458089307e-09,"6","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"SAMD9L",6.42199658415518e-14,1.19307454440616,0.624,0.521,4.02723405792372e-09,"6","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"MT-ND5",8.52720908819248e-14,0.687637083952485,0.744,0.773,5.3474128192055e-09,"6","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"MX1",1.51050834359386e-13,1.82350870193359,0.398,0.216,9.47239782267712e-09,"6","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"SGCD",2.4444053713554e-13,-2.21371366754817,0.067,0.274,1.53288660837697e-08,"6","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"CA5A",4.04369355577937e-13,-5.1120851121998,0.006,0.145,2.53580022882925e-08,"6","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"LINC02306",2.61896118818719e-12,-5.54329449029756,0.008,0.142,1.64235056111219e-07,"6","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"MX2",2.88602425480882e-12,1.88189368836968,0.373,0.203,1.80982581019061e-07,"6","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"GRM7",3.64142771016663e-12,5.97845012464957,0.162,0.016,2.28353931704549e-07,"6","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"SNHG22",9.44273637143312e-12,-1.1014299570229,0.435,0.718,5.92153997852571e-07,"6","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"OAS3",1.21261665509627e-11,2.08595623010922,0.276,0.104,7.60431904410874e-07,"6","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"CADM1",1.61281887790828e-11,-1.33925672360741,0.103,0.321,1.01139871833628e-06,"6","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
