"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","stim","timepoint","comparison"
"XAF1",1.66689295804636e-10,2.66851259772731,0.57,0.178,1.04530857399087e-05,"16","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ENSG00000283982",2.72557717046154e-10,-7.93555450374338,0,0.178,1.70920944359643e-05,"16","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"IFI44L",3.95692811654233e-10,2.50895101020028,0.682,0.356,2.4813896218837e-05,"16","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"PRDM14",3.28349477462449e-09,-5.84768905440914,0,0.151,0.000205907957316702,"16","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"OAS2",1.80640479537357e-08,2.58968038355054,0.509,0.205,0.00113279644717876,"16","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"SDK2",3.65839485387851e-08,-1.35320850082613,0.519,0.822,0.00229417941286722,"16","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ENSG00000287596",3.8157329368882e-08,-7.3657616993381,0,0.137,0.00239284612472259,"16","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ENSG00000265781",8.20953980142491e-08,-8.29476278430863,0.009,0.137,0.00514820240947356,"16","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"IFI44",1.1941196979945e-07,2.85964908366837,0.477,0.151,0.00748832462612349,"16","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"GZMB",1.4183345101113e-07,-0.884248812786314,0.879,0.959,0.00889437571290793,"16","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"CD5L",1.73645593943344e-07,-5.53172441440663,0,0.11,0.0108893151961871,"16","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"PARP14",1.74514400956444e-07,1.38384368958782,0.85,0.74,0.0109437980839786,"16","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"MT-ND5",2.30807467267142e-07,0.724963996485924,0.963,0.918,0.0144739362723224,"16","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"C3orf70",2.31073652584856e-07,-4.62687830321469,0.005,0.178,0.0144906287535963,"16","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"TAPBP",9.82961958062749e-07,0.727822027976142,0.762,0.808,0.061641544390115,"16","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"MX1",1.92748561675347e-06,2.06490979033976,0.664,0.521,0.12087262302661,"16","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"SP110",2.90650944725577e-06,1.08506860145228,0.757,0.767,0.182267207437409,"16","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"EIF2AK2",3.6904524618886e-06,1.48523269447468,0.64,0.397,0.231428273885034,"16","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"PTK2",3.75428276746796e-06,-1.25657253142606,0.645,0.849,0.235431072347916,"16","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"EPSTI1",3.8342937850176e-06,1.86694540046028,0.626,0.356,0.240448563258453,"16","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"SAMD9L",3.8521239746121e-06,1.66849165784886,0.664,0.452,0.241566694447925,"16","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"MARCHF1",4.65205371532765e-06,-0.810368243862278,0.322,0.63,0.291730288488197,"16","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"PREX2",5.84293780889077e-06,-4.07266511045849,0.023,0.205,0.36641062999554,"16","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"MX2",8.95823585708093e-06,2.92980889267517,0.402,0.178,0.561770970597545,"16","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"XIST",1.18294559721089e-05,-1.01980789816327,0.234,0.534,0.741825184010949,"16","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"KCNMA1",1.54915315335322e-05,3.3838754063341,0.145,0,0.971473942467807,"16","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"DCLRE1A",1.55132762802761e-05,-4.04443485417071,0.037,0.151,0.972837555536115,"16","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ENSG00000250137",1.63464498373909e-05,4.36072161652246,0.145,0,1,"16","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"NDFIP2",1.67817609109378e-05,-2.95371999112435,0.033,0.205,1,"16","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"SAMD4A",1.70954489556854e-05,5.28092084746372,0.173,0.041,1,"16","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"MIDEAS",1.91839580985484e-05,-0.497056737079756,0.696,0.945,1,"16","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"C12orf75",1.97015765869949e-05,-1.24309141379974,0.537,0.753,1,"16","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"CDK14",2.23316410073337e-05,-0.790909282578968,0.322,0.63,1,"16","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ASAP2",2.23972304464381e-05,-2.09992148316206,0.164,0.411,1,"16","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"IFIT2",2.42031323239496e-05,4.96492457837989,0.196,0.014,1,"16","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ENSG00000260990",2.58162597572689e-05,4.76568532029078,0.131,0,1,"16","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"HLA-H",2.61723021919954e-05,1.68666149504454,0.537,0.342,1,"16","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"PARP4",3.23964973727168e-05,0.801106937961208,0.799,0.699,1,"16","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ENSG00000267476",3.34771375675866e-05,-2.23147586666705,0.075,0.288,1,"16","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"OAS3",3.39371326808734e-05,3.24023445734533,0.262,0.055,1,"16","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"RNF217",3.41304014017355e-05,-6.50929559156765,0.033,0.205,1,"16","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"STAT2",3.61603653924671e-05,1.13117091787916,0.682,0.562,1,"16","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ADAMTS3",4.00842653770551e-05,-8.6462606319003,0.131,0.301,1,"16","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"SEC63",4.01349211217198e-05,0.177997243763433,0.668,0.849,1,"16","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"PHEX",4.10806670143053e-05,-2.41247793099353,0.234,0.452,1,"16","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"SLC15A4",4.11030725835368e-05,0.494133575957626,0.846,0.945,1,"16","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"PDE7A",4.62346958585181e-05,0.806249607563209,0.911,0.781,1,"16","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"SLC4A5",4.71950675578e-05,-2.9752607461379,0.173,0.315,1,"16","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"PARP9",4.92624560132021e-05,1.20854461564114,0.491,0.397,1,"16","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
