"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","stim","timepoint","comparison"
"RNU4-2",4.71608789622813e-107,1.85414869103787,0.673,0.439,2.95745871972466e-102,"26","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ENSG00000258231",1.99319039060508e-85,6.70291554354589,0.192,0.004,1.24992969394845e-80,"26","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"FZD4-DT",3.02754844888954e-78,7.34279743854645,0.17,0.002,1.89857563229863e-73,"26","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"RNU4-1",4.39877694606834e-78,2.20260948949873,0.445,0.157,2.75847302287946e-73,"26","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"BANK1",3.00620532634241e-68,-0.754469363792037,0.792,0.918,1.88519136014933e-63,"26","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"XIST",6.90829954764323e-68,-1.24374657945826,0.189,0.459,4.33219464632707e-63,"26","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ENSG00000251670",1.19315975804203e-62,-7.09897990564976,0.004,0.13,7.48230484268157e-58,"26","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"RPS6",3.11641545803899e-59,-0.910806263390537,0.599,0.783,1.95430413373625e-54,"26","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"COL19A1",7.60611511290011e-59,-0.805360330102554,0.645,0.837,4.76979478729966e-54,"26","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"UTY",1.26272437312423e-58,0.884831298019515,0.697,0.415,7.91854454386204e-54,"26","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"LINC00355",6.71100778713501e-48,-7.90367840642676,0.001,0.101,4.20847298331237e-43,"26","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"RPS8",1.06604606115828e-47,-0.967928539247764,0.439,0.632,6.68517484952355e-43,"26","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"NRG1",1.01885013746306e-44,-3.89612513659886,0.025,0.136,6.38920921203085e-40,"26","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"MTCO1P12",1.79335103435187e-44,3.3310582669637,0.153,0.015,1.12461043364206e-39,"26","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"PRKG1",1.33078534090444e-43,-3.61079937061326,0.036,0.148,8.34535487281175e-39,"26","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"USP9Y",4.76262790223003e-43,0.87491949288361,0.599,0.347,2.98664395748845e-38,"26","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"LINC00926",2.69875351347563e-41,-0.704138880093983,0.528,0.707,1.69238832830057e-36,"26","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"RIPOR2",2.07471644873659e-39,-0.531043427611511,0.898,0.946,1.30105468500271e-34,"26","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"TPT1",2.05136763155991e-37,-0.799788574862685,0.522,0.665,1.28641264175122e-32,"26","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"TALAM1",2.22016521526061e-37,0.40485859983266,0.949,0.928,1.39226560648993e-32,"26","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ARHGAP15",4.90122156981431e-37,-0.391904407340418,0.941,0.978,3.07355604643055e-32,"26","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"MED28-DT",1.78671437576792e-36,-3.44775117210786,0.028,0.123,1.12044858504406e-31,"26","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ENSG00000240086",3.63761775733885e-35,-4.48821215658166,0.013,0.103,2.28115009562719e-30,"26","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"PARD3B",4.23674205717746e-34,2.9456571348517,0.143,0.023,2.65686094405598e-29,"26","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"STEAP1B",5.18165569311776e-34,-0.68805338561362,0.637,0.763,3.24941628515415e-29,"26","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"CXCR4",1.05184399605121e-33,0.469624225743286,0.819,0.79,6.59611369923712e-29,"26","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"PDE7A",1.27650451230015e-33,-0.46413560127511,0.853,0.935,8.00495979663422e-29,"26","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"COBLL1",1.81134956352885e-33,-0.937772340791316,0.33,0.509,1.13589731128894e-28,"26","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"GOLGA1",1.91553812929177e-33,-2.11134269904466,0.371,0.382,1.20123396087887e-28,"26","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"SMIM19",2.21355831765175e-33,-2.97456213122036,0.062,0.165,1.38812242099941e-28,"26","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"7SK",2.52959271059335e-33,-1.88396034758068,0.882,0.925,1.58630758881309e-28,"26","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ENSG00000251652",2.65993889342013e-32,-2.51264168352066,0.039,0.158,1.66804768006376e-27,"26","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"EEF1A1",4.21462173666246e-31,-0.517672285599039,0.726,0.834,2.64298929106103e-26,"26","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ENSG00000235979",1.67059976534114e-30,-1.22998076877696,0.203,0.36,1.04763311284543e-25,"26","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"CSGALNACT1",1.83566417384058e-30,-0.835221484426038,0.447,0.611,1.15114500341543e-25,"26","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"TRIO",4.75444297538198e-30,-0.384146808411521,0.912,0.964,2.98151118986204e-25,"26","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"MIR3667HG",2.59336695356608e-29,-0.702347682208324,0.506,0.654,1.62630041658129e-24,"26","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"GEN1",1.06770150246085e-28,-0.778522241715029,0.484,0.63,6.69555612193201e-24,"26","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"NBPF26",1.81240711323168e-28,-1.95985277963687,0.053,0.157,1.13656050070759e-23,"26","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"SRRM2",9.26062029955668e-28,0.33120868349809,0.949,0.937,5.807334989852e-23,"26","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"CHRNA7",1.43391157038297e-27,2.77464250509931,0.125,0.024,8.99205945787163e-23,"26","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"INPP5A",1.94654276555992e-27,0.493921048177156,0.9,0.864,1.22067696828263e-22,"26","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"THSD4-AS1",4.85053420879106e-27,1.18367103715903,0.323,0.174,3.04177000233287e-22,"26","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"SGCE",7.79852157533601e-27,-1.39503652582391,0.147,0.281,4.89045287989321e-22,"26","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"B2M",1.20557008140943e-26,-0.485685096606765,0.853,0.919,7.56012998051852e-22,"26","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"RNU4ATAC",1.71515470841507e-26,3.56662256933837,0.108,0.016,1.07557351764709e-21,"26","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"DUSP4",1.94611997545819e-26,2.00016145757647,0.172,0.048,1.22041183660983e-21,"26","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"AFF3",2.84132991282892e-26,-0.28475988107717,0.996,0.999,1.78179798833501e-21,"26","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"IKZF1",6.68273779735457e-26,-0.522308675208295,0.727,0.83,4.19074487272105e-21,"26","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"CAMK2D",3.63826911960877e-25,-0.50264449323548,0.871,0.918,2.28155856490666e-20,"26","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"EEF2",4.87474417969929e-25,-0.494816665538202,0.687,0.777,3.05695207508943e-20,"26","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"RPLP2",1.79180217558499e-23,-0.807154188274593,0.327,0.474,1.12363914430934e-18,"26","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"RPL11",2.91676474631552e-23,-0.642536484044705,0.472,0.585,1.82910317241446e-18,"26","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"MICALL1",4.58541706023411e-23,1.31164499202896,0.282,0.144,2.87551503847281e-18,"26","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"CD52",5.23348809938142e-23,-1.06311358136241,0.153,0.27,3.28192038712209e-18,"26","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"RIN3",1.51961963746293e-22,-0.823821672877164,0.242,0.376,9.52953474653005e-18,"26","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"MS4A1",1.54688088980077e-22,-0.391861174375726,0.829,0.905,9.70049005994065e-18,"26","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"RPS4X",1.89478122354059e-22,-0.83754397009097,0.325,0.44,1.18821730528231e-17,"26","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"RPLP1",2.7810946859278e-22,-0.787662844555132,0.325,0.461,1.74402447754532e-17,"26","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"LINC00278",6.13758961569496e-22,1.03132813635616,0.391,0.232,3.84888244800231e-17,"26","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"IGHD",7.18234059639608e-22,-0.406419663621574,0.823,0.89,4.50404578799998e-17,"26","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"WBP1L",7.65817434105077e-22,0.737157512272843,0.542,0.402,4.80244112927294e-17,"26","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"HLA-DRA",1.0264997569992e-21,-0.700624655087699,0.382,0.498,6.437179976142e-17,"26","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"MYO3A",1.18449829350944e-21,-2.04957531320021,0.025,0.101,7.42798879859771e-17,"26","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"RPL34",1.33702703158128e-21,-0.69994236710211,0.407,0.532,8.38449651504622e-17,"26","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"RPS19",1.61132025941588e-21,-0.804606157776141,0.314,0.451,1.0104589346797e-16,"26","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"HS3ST3B1",2.39386514957305e-21,-1.00749496014617,0.169,0.306,1.50119283529726e-16,"26","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ITPR1",4.14175547631535e-21,-0.355795391228494,0.803,0.894,2.59729485919735e-16,"26","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"NFIA",4.37411592910894e-21,-2.94323419949833,0.036,0.108,2.74300809914422e-16,"26","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"HLA-DPB1",9.90507484715611e-21,-0.602493628181226,0.405,0.535,6.2114724366516e-16,"26","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
