"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","stim","timepoint","comparison"
"C4orf45",6.84113429769331e-55,-6.58920070519316,0.02,0.376,4.29007531808347e-50,"10","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"ELMO2P1",7.00260022558332e-48,-9.09829386034045,0.002,0.298,4.3913306014633e-43,"10","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"ENSG00000267098",1.19778403104553e-46,-6.92386206849124,0.013,0.331,7.51130365868653e-42,"10","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"FAM163A",8.00509681689733e-44,-6.66534377796075,0.002,0.287,5.01999621387632e-39,"10","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"CHST8",1.50953916660835e-42,-6.98828983771433,0.007,0.298,9.46632011380094e-38,"10","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"UTY",1.34502286502436e-41,2.39272311893187,0.655,0.166,8.43463838656776e-37,"10","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"XIST",8.70443049929173e-40,-0.94090493435689,0.306,0.801,5.45854836610584e-35,"10","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"USP9Y",4.30275434157386e-39,2.37233563080241,0.621,0.144,2.69825724760097e-34,"10","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"PRKY",4.64861082389151e-38,2.17894483236099,0.63,0.171,2.91514384766237e-33,"10","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"PCDHA6",9.34456233018935e-36,-7.45772107477044,0.002,0.238,5.85997503726174e-31,"10","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"LINC00278",3.22417143088704e-33,4.4547616241447,0.425,0.055,2.02187790430926e-28,"10","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"HFM1",8.3486212580124e-33,-3.39364131679174,0.108,0.376,5.23542039089958e-28,"10","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"ENSG00000253238",3.62290817501768e-32,-4.55426628815736,0.022,0.304,2.27192571655359e-27,"10","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"LTBP3",8.72280349801641e-32,-1.53220368670814,0.479,0.796,5.47007007360609e-27,"10","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"ENSG00000254303",2.65823975448481e-30,-6.13493798431041,0.012,0.254,1.66698215003743e-25,"10","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"TXLNGY",1.12272700308567e-27,2.85339823253356,0.403,0.072,7.04062103635023e-23,"10","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"IGFBP5",1.3501058791781e-27,-6.15149657657815,0.002,0.193,8.46651396832587e-23,"10","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"EDNRA",5.4974756663578e-26,-4.58007653704664,0.011,0.227,3.44746699037298e-21,"10","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"KDM5D",6.7669116445614e-26,2.91091586293038,0.358,0.061,4.24353029230445e-21,"10","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"ZFHX4-AS1",2.15395797682349e-25,-4.99705577277642,0.009,0.215,1.35074704726601e-20,"10","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"RPS4Y1",4.18623996818725e-25,1.73009332276203,0.435,0.116,2.62519108405022e-20,"10","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"DDX3Y",1.15360365333843e-24,1.76020824561586,0.374,0.083,7.23424851008531e-20,"10","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"PKHD1",2.35792562124226e-24,-3.35582837608597,0.021,0.254,1.47865515708102e-19,"10","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"UGT2B7",5.81309530932168e-24,-5.70968600671171,0.005,0.182,3.64539206847563e-19,"10","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"TXLNGY.1",3.40872218512029e-23,2.6720852934111,0.272,0.033,2.13760968228893e-18,"10","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"IFI44L",1.10234619503167e-22,1.91751452228681,0.494,0.271,6.91281298904358e-18,"10","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"RACK1",4.63007349030631e-22,-1.22891590402605,0.556,0.845,2.90351908577109e-17,"10","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"ENSG00000254468",8.70320978254456e-22,7.61101250002797,0.204,0,5.4577828546337e-17,"10","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"ENSG00000289605",4.71944851559522e-21,-3.29397046342911,0.063,0.221,2.95956616412976e-16,"10","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"EPSTI1",1.8947024495272e-20,0.885548552278534,0.78,0.746,1.18816790609851e-15,"10","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"XAF1",6.48922461810752e-19,1.03159923691839,0.672,0.613,4.06939275801523e-14,"10","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"ENSG00000253836",1.39680017744119e-18,-5.60945327951351,0.003,0.144,8.75933391273371e-14,"10","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"SLC7A10",2.31129471843635e-18,-3.2381559131178,0.036,0.249,1.44941291793144e-13,"10","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"SAMD9L",4.15191640874657e-18,1.12053399754258,0.713,0.63,2.60366677992498e-13,"10","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"LINC02277",5.60374708124516e-18,-6.69280870556803,0,0.105,3.51410979464884e-13,"10","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"DPH6",5.81185889667636e-18,-1.7263118580294,0.274,0.464,3.64461671410575e-13,"10","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"ENSG00000289707",9.99118129079615e-18,2.14953033061944,0.358,0.099,6.26546978745827e-13,"10","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"DUXAP8",1.39727052983058e-17,-6.55117287977434,0.001,0.116,8.76228349256759e-13,"10","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"LINC02641",3.61044511390455e-17,-2.65934397407012,0.075,0.309,2.26411013092955e-12,"10","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"STAT1",7.36796051670457e-17,0.909680982721795,0.872,0.856,4.62044804002544e-12,"10","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"RIN2",8.84860903572832e-17,4.89153223000424,0.208,0.028,5.54896272630523e-12,"10","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"NEAT1",2.56950488886903e-16,-0.728632024822029,0.912,0.994,1.61133651580977e-11,"10","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"CACNA2D1",8.33684841184937e-16,-3.39792034082047,0.031,0.21,5.22803763907074e-11,"10","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"EEF1A1",1.2619961827638e-15,-0.71613462815551,0.751,0.956,7.91397806211178e-11,"10","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"ATP8A1",2.40797894866143e-15,0.480755756981232,0.96,0.978,1.51004359870558e-10,"10","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"TPT1",3.03698330270783e-15,-0.869696575733811,0.667,0.906,1.90449222912808e-10,"10","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"EEF2",3.13508095281644e-15,-0.88230104924291,0.724,0.912,1.96600926551119e-10,"10","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"ENSG00000237550",4.13698198823715e-15,-1.57601785467618,0.284,0.586,2.59430140482352e-10,"10","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"RNU4-2",4.43766095678897e-15,-2.11980265700599,0.746,0.884,2.78285718600236e-10,"10","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"MAMDC2",5.31011522524516e-15,-2.31450467132002,0.071,0.309,3.32997325775124e-10,"10","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"LIFR-AS1",5.44635603281245e-15,-3.65461514578689,0.005,0.127,3.41540986817669e-10,"10","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"ADGRG2",1.27624362706209e-14,4.17005665880011,0.157,0.017,8.0033237853064e-10,"10","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"MT-ND4",1.39846810505215e-14,-0.845237142077332,0.673,0.923,8.76979348678205e-10,"10","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"PARP8",1.69926848300524e-14,0.566815389440767,0.952,0.95,1.06561126569258e-09,"10","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"GPRC5B",1.77552033608075e-14,-5.77500518695229,0.002,0.11,1.11342880275624e-09,"10","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"ENSG00000250735",2.27344545152499e-14,-4.95007298510642,0.002,0.11,1.42567764265132e-09,"10","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"TTTY14",2.30091411324772e-14,2.54518065684862,0.287,0.061,1.44290324041765e-09,"10","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"RNU4-1",3.37393154884199e-14,-1.96597437353087,0.332,0.486,2.11579247427881e-09,"10","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"ARMH3",7.87616134203807e-14,-0.982482169980574,0.739,0.867,4.93914077759207e-09,"10","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"ZFY",8.07631981343717e-14,1.35606156079497,0.255,0.072,5.06466015500645e-09,"10","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"EIF2AK2",8.28262621689077e-14,0.920856255396236,0.648,0.58,5.1940349006122e-09,"10","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"RPS6",1.14003279811146e-13,-0.889693920075424,0.705,0.912,7.14914567695694e-09,"10","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"7SK",1.52766652026065e-13,-1.13493042525551,0.727,0.961,9.57999674855452e-09,"10","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"SRPRB",2.08476859529167e-13,-3.35107144211712,0.151,0.204,1.3073583861074e-08,"10","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"ENSG00000225339",2.88274828063853e-13,2.99479012409567,0.196,0.044,1.80777144678842e-08,"10","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"LINC00922",4.29799981834894e-13,-3.98943323478092,0.01,0.133,2.69527568608662e-08,"10","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"DDX60",5.80248234797942e-13,0.823293694838678,0.653,0.646,3.63873668041789e-08,"10","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"PPP1R36",9.50255494391239e-13,5.83781134719273,0.175,0.017,5.95905220532746e-08,"10","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"RPS8",1.34266576053446e-12,-1.0188697646989,0.558,0.812,8.41985698431161e-08,"10","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"PAPPA2",1.91096498167369e-12,-4.45047903599118,0.022,0.11,1.19836614000757e-07,"10","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"RPL11",2.46845150485891e-12,-0.811520212762221,0.612,0.873,1.54796593869702e-07,"10","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"TRBC2",2.76349497128235e-12,-0.665824769739116,0.785,0.895,1.73298769649116e-07,"10","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"B4GALNT1",3.53116838741177e-12,1.72436563202864,0.263,0.072,2.21439569574592e-07,"10","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"FCGBP",8.36141581578429e-12,-1.46719724436463,0.156,0.381,5.24344385807833e-07,"10","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"TMEM63C",9.59461221046401e-12,-4.30114545112117,0.046,0.16,6.01678131718198e-07,"10","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"PTPN23",1.55287376848485e-11,-1.08786192414193,0.37,0.575,9.73807140216848e-07,"10","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"GOLGA1",1.64100329008248e-11,0.923991328573441,0.573,0.613,1.02907316321072e-06,"10","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"PTH2R",1.76610757907095e-11,-2.5867117261738,0.041,0.21,1.10752606283539e-06,"10","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"KLHL4",2.12443188543136e-11,6.98583815639641,0.16,0,1.33223123535401e-06,"10","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
