"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","stim","timepoint","comparison"
"CTXND1",1.08110175785243e-25,-8.43313101742188,0,0.123,6.77958912349261e-21,"3","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"MT-RNR1",7.93372939098053e-25,0.773525418773241,0.985,0.993,4.97524170108389e-20,"3","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"NRG1",7.33684376341655e-24,-4.42750563667227,0.032,0.196,4.60093472403852e-19,"3","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"BAIAP2L2",1.80154346496245e-22,-5.60773589604077,0.02,0.148,1.12974790687795e-17,"3","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ENSG00000259672",3.22466567089549e-22,-7.50021983945532,0,0.1,2.02218784221856e-17,"3","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"DAPL1",9.0894879100816e-22,7.83628444182383,0.137,0,5.70001786841217e-17,"3","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ENSG00000233290",2.7626934797001e-21,9.40649845985342,0.147,0.009,1.73248508111993e-16,"3","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ADAMTS12",4.14604328735341e-21,4.67033900596165,0.176,0.009,2.59998374549932e-16,"3","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"AKAP6",1.46016288021068e-20,5.22872929440411,0.161,0.007,9.15668142180116e-16,"3","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ENSG00000251670",1.5763121425504e-18,-6.8977694329008,0.006,0.11,9.88505344593359e-14,"3","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"WLS",2.09067617320386e-18,7.26057659126305,0.126,0.002,1.31106302821614e-13,"3","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ANKRD30BL",3.36780515665097e-18,3.70154615275456,0.206,0.059,2.11195061373582e-13,"3","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ENSG00000231877",1.0799137049794e-17,7.05681835801805,0.112,0,6.77213884392582e-13,"3","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"RNU4-2",4.64593547817426e-17,1.50285853172924,0.679,0.489,2.91346613836308e-12,"3","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"RIPOR2",1.35718092887919e-16,-0.469338355415404,0.972,0.991,8.51088160500142e-12,"3","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ST6GALNAC1",1.49957612743932e-16,-4.43107957657135,0.02,0.128,9.40384189517194e-12,"3","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
