"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","stim","timepoint","comparison"
"ENSG00000265781",1.10200505421755e-12,-9.23160111981545,0,0.188,6.91067369499827e-08,"14","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ERC2",1.35310432689129e-09,6.45416275651233,0.196,0.006,8.48531723393531e-05,"14","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ENSG00000233635",1.54205676249617e-08,6.29551400660641,0.14,0,0.000967023795761348,"14","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"HLA-C",2.32408442805389e-08,-0.648374039280614,0.86,0.948,0.0014574333448326,"14","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"IGDCC3",1.02559509372758e-07,-7.27374238156614,0,0.117,0.00643150683276567,"14","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ENSG00000229642",1.04945704584262e-07,-7.5306510197978,0.006,0.136,0.00658114513447905,"14","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"SAMD4A",1.14955570278929e-07,5.7885400062008,0.162,0.006,0.00720886381219162,"14","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"FBLIM1",1.62313561222702e-07,6.73684387135727,0.123,0,0.0101786834242757,"14","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ACSS2",4.32943849910366e-07,5.32099919689648,0.151,0.006,0.0271499088278791,"14","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"B2M",5.88361188676141e-06,-0.544559337637048,0.866,0.987,0.368961301418808,"14","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"TFCP2",1.05769871832252e-05,-2.70788437776937,0.352,0.474,0.663282866260055,"14","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"CDH12",2.0080557073609e-05,3.6544298653591,0.145,0.019,1,"14","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"PDIA3",2.84516839729036e-05,-0.896038935187581,0.425,0.656,1,"14","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"NPC1",3.38608705281711e-05,0.71062080384401,0.76,0.604,1,"14","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"PARPBP",3.54554066150918e-05,3.68544708771397,0.128,0.013,1,"14","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"LINC02899",3.83953127037928e-05,-1.28066459003452,0.034,0.169,1,"14","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ENSG00000285658",4.17664528341092e-05,-3.12542320987531,0.028,0.149,1,"14","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
