"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","stim","timepoint","comparison"
"LINC02934",1.50892114574536e-11,7.17554955541524,0.225,0.017,9.46244450496916e-07,"14","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"LINC00871",8.09929165244209e-11,-6.22033896764971,0.013,0.167,5.07906579524644e-06,"14","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"RNU4-2",5.96976354052992e-10,1.95692167927143,0.738,0.417,3.74363871626631e-05,"14","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"RPS6",2.6168323962204e-09,-0.89892256091144,0.66,0.833,0.000164101559566981,"14","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"HFM1",3.57220891854453e-09,-2.43983970815958,0.076,0.267,0.000224013221281927,"14","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"CNTNAP5",1.29443381333212e-08,5.05131373935567,0.257,0.042,0.000811739444340573,"14","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"PARP14",2.08400029494297e-08,0.891330240930841,0.874,0.758,0.00130687658495873,"14","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"ENSG00000253452",2.67648757133224e-08,-3.990711746217,0.039,0.158,0.00167842535598245,"14","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"BDNF-AS",4.8230621767599e-08,-3.69672083715338,0.037,0.183,0.00302454229104613,"14","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"ENSG00000289228",5.54775995130025e-08,-4.00161783199547,0.018,0.158,0.00347900026546039,"14","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"MIR4300HG",1.26642602723678e-07,5.33697415958713,0.149,0,0.00794175761680186,"14","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"LRRC52-AS1",1.27994140496604e-07,8.77643092038525,0.139,0,0.00802651255054206,"14","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"LINC01091",2.06245030247185e-07,-4.8223374088355,0.013,0.133,0.012933625846801,"14","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"IFI44L",2.25518411955931e-07,1.44046494348735,0.508,0.192,0.0141422596137564,"14","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"TDRD6",3.44940646679146e-07,-5.91301406347178,0.003,0.1,0.0216312279532492,"14","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"TEX53",4.11419763829556e-07,5.03825700836814,0.139,0,0.0258001333897514,"14","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
