"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","stim","timepoint","comparison"
"ENSG00000235140",2.83200361648598e-45,8.50601750845357,0.21,0.003,1.77594946789836e-40,"3","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"BCAS1",1.93821593118868e-43,7.70967483119368,0.202,0.002,1.21545521044842e-38,"3","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"C4orf45",3.46883973960049e-39,-6.70507793764249,0.007,0.166,2.17530940070347e-34,"3","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"RAB38",4.75091387408175e-38,-7.43267228483651,0.002,0.155,2.97929809043667e-33,"3","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"ELMO2P1",7.85486890959457e-38,-7.26516920893399,0.001,0.142,4.92578829320676e-33,"3","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"RPS6",1.4391939342793e-32,-0.826795411702185,0.673,0.829,9.02518516186546e-28,"3","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"ENSG00000267098",1.54801869112418e-32,-5.35934851135104,0.009,0.148,9.70762521203975e-28,"3","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"ENSG00000265749",7.19235686031157e-32,-6.46052761877642,0.003,0.135,4.51032698710138e-27,"3","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"LRRC4C",5.44720293571392e-31,3.59135436428813,0.217,0.026,3.4159409609862e-26,"3","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"FGF14",5.20603951220216e-30,5.41295082898128,0.157,0.005,3.26470737810197e-25,"3","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"EEF2",9.41376544823584e-30,-0.814202005669269,0.657,0.78,5.90337231258869e-25,"3","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"TPT1",2.54650533994851e-28,-0.828136158648534,0.585,0.752,1.59691349868171e-23,"3","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"NECTIN2",2.79849997042521e-28,-5.49437717479313,0.004,0.125,1.75493933145365e-23,"3","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"PPP1R36",3.6107289875742e-27,9.95306149422786,0.118,0,2.26428814810778e-22,"3","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"MT-RNR2",4.09072481715611e-26,-0.346536547025372,0.957,1,2.5652935328386e-21,"3","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"NTSR1",5.86110901270507e-25,-2.48409951059361,0.067,0.248,3.67550146186735e-20,"3","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
