"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","stim","timepoint","comparison"
"ENSG00000265781",4.28563445591338e-107,-12.1234129524912,0,0.213,2.68752136730328e-102,"25","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"WARS1",8.7933223693725e-97,-1.79303569975223,0.52,0.704,5.51429245783349e-92,"25","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"GBP4",8.31991005788068e-73,-1.03718813943838,0.787,0.892,5.21741559729698e-68,"25","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"CD5L",7.21129171727611e-71,-7.89552222817779,0.001,0.156,4.52220103590385e-66,"25","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"PRDM14",1.19356264301278e-70,-7.01027880779676,0.001,0.15,7.48483133433316e-66,"25","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"DCLRE1A",8.3829504935497e-70,-4.99668018992649,0.028,0.198,5.25694825450501e-65,"25","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"GBP2",1.29392182730335e-63,-0.816374963778344,0.809,0.917,8.11418377901933e-59,"25","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ENSG00000249547",4.41700245187846e-63,6.87800266611135,0.167,0.007,2.76990223757298e-58,"25","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"B4GALNT1",6.69268827474632e-61,9.30733724723679,0.197,0.085,4.19698481709342e-56,"25","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"P2RY14",2.09461519837719e-60,-1.73079445654332,0.218,0.5,1.31353319090233e-55,"25","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ENSG00000285658",3.25701571723999e-60,-3.92678775515105,0.023,0.194,2.0424745562812e-55,"25","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"TFCP2",2.67428723245443e-59,-3.35839492796448,0.492,0.584,1.67704552347217e-54,"25","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"GBP1",5.9759710230066e-59,-1.14103251104769,0.337,0.62,3.74753142852744e-54,"25","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"SNTG1",9.82059391207931e-59,4.9634100945143,0.184,0.023,6.15849444226493e-54,"25","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ENSG00000283982",1.05558518258919e-56,-8.1616166038358,0.003,0.162,6.61957468001681e-52,"25","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"GBP5",2.47239907392655e-54,-1.0954320453057,0.407,0.666,1.55044145925934e-49,"25","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"LINC02899",5.10635786055931e-54,-2.7816184047596,0.03,0.187,3.20219701435674e-49,"25","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"TMC7",1.62704735584046e-51,5.42677147561591,0.154,0.012,1.02032139684755e-46,"25","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ENSG00000283907",3.42392216531246e-50,3.69817827709618,0.278,0.065,2.14714158986744e-45,"25","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"LINC00466",2.31456522606341e-48,6.02330916937389,0.135,0.006,1.45146385326436e-43,"25","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
