"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","stim","timepoint","comparison"
"XIST",1.7556784539904e-124,-2.46314890730173,0.1,0.495,1.10098595849738e-119,"23","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"PARP14",1.42150119559821e-117,1.20061413774867,0.959,0.776,8.91423399759638e-113,"23","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"UTY",5.77514410994238e-117,1.41788418662783,0.791,0.305,3.62159287134486e-112,"23","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"RNU4-2",2.94077466494743e-115,2.07622130221071,0.833,0.414,1.84415979238854e-110,"23","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"LINC02934",8.81818014770642e-101,7.54259384548837,0.299,0.015,5.5298807706267e-96,"23","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"PRKY",8.15358644443089e-99,1.31726975996508,0.755,0.293,5.11311405930261e-94,"23","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"LINC00871",7.06233620126065e-95,-6.38138210938369,0.016,0.213,4.42879103181056e-90,"23","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"IFI44L",1.756479602379e-85,1.87757094427346,0.7,0.339,1.10148835865187e-80,"23","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"BDNF-AS",3.61371363225897e-83,-4.52092211536282,0.035,0.222,2.2661598187896e-78,"23","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"ENSG00000253452",1.29951873775404e-82,-5.27439061048146,0.02,0.191,8.14928200445557e-78,"23","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"USP9Y",3.53349833432437e-80,1.20341085958823,0.683,0.257,2.21585680545481e-75,"23","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"CNTNAP5",1.61072618645786e-74,4.79956625266208,0.307,0.038,1.01008639152772e-69,"23","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"XAF1",4.20639861200375e-71,1.03259092019134,0.887,0.635,2.63783256958755e-66,"23","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"SLC30A10",1.62548729631882e-70,4.36575329667314,0.296,0.046,1.01934308352153e-65,"23","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"ENSG00000233005",8.63934561024313e-63,4.49003099285402,0.239,0.012,5.41773363218347e-58,"23","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"ZNF805",3.72695241627e-61,-2.89637376741102,0.127,0.247,2.33717186024292e-56,"23","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"ENSG00000289228",2.17012916703533e-59,-4.49966097470481,0.016,0.158,1.36088800064785e-54,"23","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"MX2",1.76181715513354e-58,1.60089995108617,0.597,0.267,1.10483553798424e-53,"23","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"PPP1R42",4.00016669744992e-55,-4.5642283670608,0.019,0.154,2.50850453597084e-50,"23","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"LINC00278",1.15609458651552e-53,1.70768913782433,0.453,0.143,7.24986915203881e-49,"23","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"TDRD6",5.6816068829833e-53,-8.15922864344841,0.001,0.104,3.56293567631883e-48,"23","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"RNF213",2.12948890378323e-52,0.586586777142802,0.992,0.958,1.33540249156246e-47,"23","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"CYP1B1-AS1",2.62619585341175e-52,-4.58626017331333,0.021,0.169,1.64688741967451e-47,"23","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"EPSTI1",2.55605216852503e-51,1.05102160609312,0.826,0.552,1.60290031488205e-46,"23","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"HERC6",1.52221792639112e-50,1.51858775480529,0.599,0.282,9.54582861639871e-46,"23","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"ARHGEF7",1.85080164259962e-50,-1.27743675352482,0.703,0.656,1.16063771007422e-45,"23","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"SLC25A21",1.86586275716487e-48,-3.92860645880341,0.035,0.174,1.17008253501809e-43,"23","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"SAMD9L",3.83192589961231e-48,1.05076374496832,0.862,0.636,2.40300073164688e-43,"23","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"MX1",1.11306371968703e-47,1.41446712782694,0.621,0.301,6.98002258615734e-43,"23","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"ENSG00000251652",1.47732205555652e-46,-2.59122045247502,0.059,0.214,9.26428661039491e-42,"23","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"TEX53",1.29761416069891e-45,6.14638389959358,0.15,0.002,8.13733840174287e-41,"23","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"OLFM2",1.43321582370048e-45,-4.43585020192793,0.01,0.117,8.98769643042568e-41,"23","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"PARP9",1.88241060045967e-45,1.12165735956673,0.677,0.362,1.18045968754826e-40,"23","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"MIR4300HG",2.11858962750016e-45,3.73066367461509,0.175,0.007,1.32856755540535e-40,"23","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"KIAA0586",1.58607462848523e-44,-1.26829526954735,0.397,0.471,9.94627399523086e-40,"23","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"EIF2AK2",1.02739853531124e-43,1.08240739075746,0.748,0.45,6.44281621493676e-39,"23","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"LINC00845",1.6032755851377e-43,6.8496007882409,0.158,0.002,1.00541411943985e-38,"23","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"ST8SIA1",5.28609061311503e-43,2.41839533604073,0.308,0.081,3.31490742348443e-38,"23","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"OAS3",7.54326924045749e-43,1.60872639777473,0.501,0.196,4.73038414069089e-38,"23","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"JDP2",1.1303524774648e-42,6.87251553815218,0.101,0.001,7.08844038618175e-38,"23","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"OXR1",6.880364488909e-41,6.6717629595531,0.49,0.34,4.31467657099484e-36,"23","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"IFIT1",2.30410855505969e-39,2.27807088847433,0.217,0.031,1.44490647487793e-34,"23","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"HFM1",2.40509028525006e-39,-2.29528124082006,0.06,0.16,1.50823211788031e-34,"23","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
