"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","stim","timepoint","comparison"
"LTBP3",1.78359736342558e-72,-1.84729376752999,0.594,0.843,1.11849390660418e-67,"9","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ENSG00000265781",5.53261047426847e-54,-10.6506784018369,0.002,0.32,3.46950002841376e-49,"9","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"MTCO1P12",3.42683845205681e-46,3.94294979916567,0.366,0.018,2.14897039328483e-41,"9","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"DCLRE1A",4.4086813434562e-46,-6.18556080995437,0.042,0.312,2.76468407048138e-41,"9","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"PRDM14",4.65348956754355e-45,-5.70601602473453,0.009,0.298,2.91820330780656e-40,"9","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"CD5L",3.01512727955654e-42,-6.61327272734346,0.007,0.273,1.89078631700991e-37,"9","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"TFCP2",1.09634664876012e-36,-3.40477219328568,0.797,0.808,6.8751898343747e-32,"9","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ENSG00000283907",1.76701802650269e-36,5.36461875942995,0.408,0.078,1.10809700441984e-31,"9","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ENSG00000285658",1.12294598651349e-35,-4.3530256987659,0.06,0.308,7.04199428142611e-31,"9","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"LINC02899",1.82730702720768e-35,-2.81411547725961,0.066,0.365,1.14590423676194e-30,"9","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"RALYL",1.64330163720269e-29,-4.29826206560654,0.046,0.28,1.03051445668981e-24,"9","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"BACE2",2.07498328582317e-28,-4.29296824666723,0.004,0.188,1.30122201853971e-23,"9","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"CENPK",9.62506374699945e-28,1.30521255369745,0.636,0.282,6.03587747574335e-23,"9","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ENSG00000274767",6.45876598911987e-25,-4.76866341864818,0.007,0.178,4.05029215177707e-20,"9","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ENSG00000266302",1.43122429353391e-23,2.95417611911929,0.258,0.029,8.97520754475114e-19,"9","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"SLCO5A1",3.20085215654552e-23,-2.41850615759087,0.17,0.384,2.0072543873697e-18,"9","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ENSG00000289605",5.24038782608345e-23,-3.47338863361697,0.06,0.245,3.28624720573693e-18,"9","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
