"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","stim","timepoint","comparison"
"WARS1",4.15445088687345e-128,-2.20152892832451,0.69,0.898,2.60525615115834e-123,"2","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"TFCP2",3.36800465985166e-109,-4.08458907703418,0.803,0.844,2.11207572219298e-104,"2","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ENSG00000265781",5.98662132868458e-107,-11.5013369068892,0.002,0.373,3.7542102352181e-102,"2","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"GBP4",3.08115042617505e-105,-1.34086530273446,0.905,0.932,1.93218943225438e-100,"2","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"DCLRE1A",3.0009184549501e-83,-6.41644143287431,0.064,0.371,1.88187596309921e-78,"2","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"PRDM14",8.78884257820928e-81,-7.92245424458525,0.005,0.32,5.51148318079504e-76,"2","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ENSG00000285658",1.75669023413648e-75,-5.30971900257362,0.07,0.373,1.10162044582699e-70,"2","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"CD5L",3.46379039508505e-74,-8.26645234363791,0.006,0.296,2.17214295675784e-69,"2","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ENSG00000283907",6.38862031623928e-72,4.63577020373686,0.519,0.079,4.00630380031365e-67,"2","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"GBP2",4.05447542167829e-65,-0.995877547622282,0.948,0.964,2.54256153693445e-60,"2","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"MT-RNR1",2.57375779173084e-64,0.82148113157801,0.997,0.998,1.61400351119441e-59,"2","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"GBP1",2.01373122161528e-63,-1.51386733625423,0.547,0.804,1.26281084907494e-58,"2","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"GBP5",4.37758413731456e-60,-1.64541446229875,0.595,0.817,2.74518301250996e-55,"2","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"LINC02899",2.98978139132199e-57,-3.7468619652599,0.066,0.369,1.87489191049802e-52,"2","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"LTBP3",2.96277474341402e-55,-1.44496959349287,0.496,0.708,1.85795604159493e-50,"2","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"RALYL",8.7112582783523e-55,-5.42893402402665,0.047,0.326,5.46283006635473e-50,"2","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"MTCO1P12",2.82329142177373e-54,3.94449876716694,0.373,0.041,1.7704860505943e-49,"2","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"IRF1",5.88545571179392e-49,-0.754803922484895,0.912,0.94,3.69076927686597e-44,"2","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"STAT1",1.3954359730557e-42,-0.647728726335445,0.964,0.966,8.75077898703227e-38,"2","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"MIR3667HG",4.84431429982886e-40,-0.901513834226886,0.805,0.868,3.03786949742268e-35,"2","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ABCA5",4.96883744741236e-40,-1.18394508240318,0.586,0.714,3.11595796327229e-35,"2","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"BACE2",5.17817889611705e-38,-4.31715558624275,0.027,0.232,3.247235985755e-33,"2","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"APOL2",1.22922753230613e-36,-1.06595901622827,0.575,0.719,7.70848585509175e-32,"2","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"P2RY14",9.02927173577716e-35,-1.67169886485706,0.318,0.559,5.66225630550586e-30,"2","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"CENPK",1.09630392046977e-34,1.31419565942318,0.573,0.22,6.87492188526593e-30,"2","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"TAP1",1.36670809851237e-34,-0.758068677318755,0.734,0.832,8.57062648577107e-30,"2","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ENSG00000249547",1.76113611148941e-34,8.04148960532579,0.194,0.009,1.10440845551501e-29,"2","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"LAPTM4B",3.43024703389905e-34,-2.58084851665467,0.126,0.311,2.1511079149581e-29,"2","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ENSG00000289605",6.75284927734073e-34,-4.18875002021602,0.037,0.228,4.23471178182037e-29,"2","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"HTR4",2.76414045355442e-32,-4.62338108275634,0.016,0.181,1.73339247842397e-27,"2","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"CACNA1B",3.87896601564183e-32,-4.67747242108312,0.034,0.211,2.43249958840899e-27,"2","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"CCN6",1.94684333980156e-31,9.17348586194723,0.165,0,1.22086545838956e-26,"2","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"UTY",6.56175931889138e-30,1.21728984506426,0.492,0.194,4.11487926887678e-25,"2","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"SNTG1",1.11420737609289e-29,5.38196198161442,0.247,0.053,6.98719445547852e-25,"2","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"CD38",2.33587639893669e-29,-0.891577989726533,0.762,0.817,1.4648280897732e-24,"2","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"TAP2",2.87335121175985e-29,-0.663089678128814,0.791,0.834,1.8018785448946e-24,"2","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"C3orf70",1.04053022942295e-28,-3.76626424497262,0.029,0.188,6.52516506871129e-24,"2","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"STAT2",1.89029751706605e-28,-0.748372087312735,0.866,0.891,1.18540557295212e-23,"2","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"MT-ND5",2.56933727623005e-28,0.557905738041998,0.979,0.93,1.61123140592386e-23,"2","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"RALGPS2",9.20218860636938e-28,-0.71602320902904,0.93,0.925,5.77069247505424e-23,"2","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"NRXN3",3.05565123400802e-27,5.7540549703134,0.269,0.094,1.91619888884643e-22,"2","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"PARP14",8.18551970148495e-27,-0.564819277641244,0.98,0.968,5.13313940480121e-22,"2","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"YPEL4",4.67989475796666e-26,-3.99144438200014,0.058,0.226,2.93476200272089e-21,"2","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"DISP3",5.29638020628294e-26,5.85284148572862,0.176,0.013,3.32136002736003e-21,"2","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
