"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","stim","timepoint","comparison"
"HFM1",3.55412496140107e-204,-3.72976114537554,0.052,0.34,2.22879176329461e-199,"22","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"ANK3",3.84104763314941e-130,-1.79512548805031,0.403,0.647,2.40872097074799e-125,"22","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"LINC01091",1.75118163173345e-128,-5.8233985084459,0.012,0.199,1.09816600126005e-123,"22","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"EPN2",2.59584867396201e-110,-3.60129821588105,0.046,0.235,1.62785670344158e-105,"22","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"SMOC2",6.0492787026024e-109,-6.61623893493419,0.003,0.126,3.79350267440197e-104,"22","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"PLCH1",3.72183010600607e-102,-5.40192145082092,0.008,0.159,2.33395965947641e-97,"22","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"NLGN1",9.59130513176678e-96,-5.62950825997802,0.012,0.159,6.01470744813095e-91,"22","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"IL12RB2",4.22823152722395e-92,-3.51223949832649,0.034,0.165,2.65152399072214e-87,"22","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"HRH1",1.91359789502373e-91,-5.35353722557919,0.01,0.149,1.20001723996938e-86,"22","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"EMILIN2",7.60280021540764e-89,-4.42687539429765,0.014,0.151,4.76771601508213e-84,"22","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"ZFPM2",1.44798525818727e-87,-5.16309613354719,0.032,0.135,9.0803155540924e-83,"22","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"EEF1A1",1.29544469012577e-86,-0.58142285940176,0.903,0.941,8.1237336517787e-82,"22","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"MT-RNR1",2.43523284362018e-83,0.66614248132066,0.986,0.998,1.52713451623421e-78,"22","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"LRRC52-AS1",2.93212342330526e-81,8.96189375370599,0.106,0.002,1.83873459875473e-76,"22","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"LGR4-AS1",1.71996613201325e-80,-9.01218868416022,0,0.102,1.07859076138551e-75,"22","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"RPS6",1.15012291714788e-78,-0.674792617134249,0.837,0.898,7.21242081343433e-74,"22","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"ENSG00000274767",5.40287364654511e-75,-2.65163134382563,0.034,0.172,3.38814206374844e-70,"22","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"INKA2",2.56501798838021e-73,-3.32520218707276,0.035,0.171,1.60852278051323e-68,"22","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"PCLO",2.96670372377699e-69,-5.50707126363716,0.009,0.1,1.86041990518055e-64,"22","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"NTSR1",3.94778962155498e-68,-4.21204588422921,0.014,0.125,2.47565887167713e-63,"22","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"LINC02968",1.27410494371472e-64,3.90999472393718,0.127,0.011,7.98991210203502e-60,"22","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"IFI44L",8.97238543278693e-62,1.65996302268653,0.351,0.15,5.62658290490068e-57,"22","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"OXR1",7.97067990513446e-61,6.5373947138043,0.454,0.309,4.99841336850982e-56,"22","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"IQSEC3",9.58268492915379e-61,-2.46353741645007,0.05,0.186,6.00930171907234e-56,"22","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"STAT1",7.00600475355877e-60,0.85490784279681,0.782,0.635,4.39346558095671e-55,"22","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"PDE1A",7.14161198597477e-59,-3.60196898266682,0.017,0.123,4.47850487640478e-54,"22","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"APAF1",2.60239522692732e-56,3.48646479917384,0.242,0.133,1.63196204680612e-51,"22","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"XAF1",2.71871977389793e-56,1.28048952934201,0.408,0.197,1.70490917021139e-51,"22","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"RPL4",1.27680559727727e-53,-0.624406967836647,0.578,0.68,8.00684790052578e-49,"22","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"NBPF26",1.2648403820545e-49,-1.98240300708612,0.058,0.174,7.93181403586379e-45,"22","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"GPC3",1.45559892696111e-47,-3.19807409255207,0.016,0.107,9.12806087097313e-43,"22","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"SLC30A10",7.28812279632721e-45,4.30750829490752,0.102,0.014,4.57038180557679e-40,"22","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"MACROD2",1.29203677059424e-42,2.61902343809771,0.17,0.094,8.10236258839645e-38,"22","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"ENSG00000232855",1.98929408888293e-41,1.92071659067553,0.272,0.152,1.24748632313849e-36,"22","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"RPS27A",3.11951766847377e-41,-0.933897959963089,0.311,0.448,1.9562495298999e-36,"22","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"TMEM132D",5.7632279046553e-41,-3.10504408912453,0.023,0.108,3.61412021900934e-36,"22","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"RPL14",1.3310137462345e-39,-0.68343689336543,0.416,0.54,8.34678720263654e-35,"22","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"STEAP1B",2.72412808419605e-39,-0.5106300893641,0.832,0.849,1.70830072159934e-34,"22","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"ENSG00000283907",3.18447144415015e-39,1.18401034362389,0.301,0.141,1.99698204262656e-34,"22","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"H4C8",1.67741392322281e-36,2.7823023712287,0.11,0.027,1.05190627125302e-31,"22","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"HLA-C",2.0692277853549e-36,-0.405006419151758,0.812,0.851,1.29761274419606e-31,"22","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"NCK1-DT",9.45463508032519e-36,-1.69554414791933,0.088,0.195,5.92900165887192e-31,"22","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"RPS3",1.13214906806659e-34,-0.607747735271307,0.566,0.645,7.09970680584558e-30,"22","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"JAZF1",1.69720783066767e-34,0.75781157979969,0.527,0.351,1.06431903061169e-29,"22","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"ANKUB1",2.47366004001085e-34,-1.87882050151771,0.065,0.163,1.55123221109081e-29,"22","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"DDX60",3.95639006565349e-34,0.940712099533038,0.417,0.242,2.4810522101713e-29,"22","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"RPL13A",5.06478301777161e-34,-0.519439766172127,0.668,0.738,3.17612543044457e-29,"22","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"CNTNAP5",7.80311975284135e-34,3.71351863282065,0.11,0.038,4.89333639700681e-29,"22","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"TC2N",8.32540438588929e-34,0.55055448402144,0.706,0.536,5.22086109039118e-29,"22","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"FRMD4A",2.08395684737082e-33,-1.40456376459192,0.101,0.209,1.30684933898624e-28,"22","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"CDH4",5.98435292133768e-33,-1.27347947927101,0.039,0.117,3.75278771697086e-28,"22","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"EPSTI1",1.99598657560172e-32,0.687142377223343,0.626,0.462,1.25168318155984e-27,"22","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"LINC00623",2.66343391304462e-32,-0.624125742643662,0.473,0.571,1.67023940687028e-27,"22","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"TPT1",4.46270012260345e-32,-0.433949289969749,0.782,0.814,2.79855924688462e-27,"22","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"CD96",1.20299257926103e-31,0.302988390749325,0.964,0.903,7.54396646454592e-27,"22","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"B4GALNT1",2.41811819209792e-31,2.735282631038,0.108,0.027,1.51640191826461e-26,"22","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"NAALADL2",2.87628169822224e-31,-1.3372723313058,0.089,0.195,1.80371625295516e-26,"22","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"PKN2-AS1",3.29925784239721e-29,2.55335054836184,0.104,0.029,2.06896459296729e-24,"22","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"SLC9A9",4.18202226835139e-29,1.04485547670127,0.308,0.163,2.62254616448316e-24,"22","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"LINC02018",7.02348281211128e-29,2.53453052418322,0.122,0.061,4.40442607147498e-24,"22","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"TIAM1",9.61408402628648e-29,-0.701491761077015,0.385,0.509,6.02899209288425e-24,"22","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"MAFIP",1.03537338819991e-28,-1.72073734232112,0.044,0.122,6.49282651740166e-24,"22","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"SMCHD1",1.12585762415838e-28,0.298825524540162,0.965,0.94,7.06025316109721e-24,"22","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"HERC6",4.34375780125339e-28,1.06595042711748,0.294,0.154,2.723970517166e-23,"22","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"HEATR3",5.19913323547906e-28,1.09700682126179,0.322,0.232,3.26037645196892e-23,"22","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"WDFY1",1.46385702345972e-27,1.23429221110007,0.297,0.182,9.17984739411593e-23,"22","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"MX1",2.7679957682334e-27,0.905999430429898,0.37,0.219,1.73581014625916e-22,"22","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"RPL5",4.60278309879421e-27,-0.508913430119027,0.556,0.615,2.88640528125385e-22,"22","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"ENOSF1",1.41200216478592e-26,0.966697495073148,0.248,0.119,8.8546655753725e-22,"22","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"RPL3",3.50634398809246e-26,-0.401127848809545,0.661,0.697,2.19882831493278e-21,"22","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"RPS18",3.71111214401469e-26,-0.798721351661471,0.26,0.357,2.32723842551161e-21,"22","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"MT-ATP6",4.53670608967372e-26,-0.627429065391392,0.373,0.456,2.84496838883439e-21,"22","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"RPL19",1.02963292849498e-25,-0.529432604710794,0.556,0.634,6.45682809459202e-21,"22","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"ENSG00000290569",1.39278888976197e-25,-1.25602804490372,0.102,0.185,8.73417912769734e-21,"22","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"MIR3667HG",2.4548640951646e-25,-0.497962647141783,0.522,0.623,1.53944527407772e-20,"22","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"SAMD9L",8.05614355013046e-25,0.764228551677407,0.39,0.24,5.05200762028681e-20,"22","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"APBA2",1.19656850583827e-24,-0.342953285643974,0.831,0.86,7.50368110011179e-20,"22","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"MVB12B",2.29191680911144e-24,0.603309940817188,0.519,0.356,1.43726103099379e-19,"22","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"RPS8",8.43641682880666e-24,-0.462866999703033,0.633,0.679,5.29047699334465e-19,"22","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"ENSG00000237550",9.13691057662305e-24,-0.786959312818597,0.292,0.386,5.72975662260032e-19,"22","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"ENSG00000214955",1.05010612168659e-23,-1.44989368791776,0.073,0.151,6.58521548909663e-19,"22","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"CSMD1",1.10904745664232e-23,1.83287251160095,0.113,0.043,6.95483660060397e-19,"22","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"RPL32",1.5189613320382e-23,-0.538832349783686,0.457,0.524,9.52540651321155e-19,"22","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"NUTM2B-AS1",2.25066472220964e-23,-0.458831297873262,0.561,0.623,1.41139184729767e-18,"22","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"PLCB1",3.00825408188142e-23,-0.916295600080721,0.179,0.27,1.88647613474784e-18,"22","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
