"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","stim","timepoint","comparison"
"RNU4-2",6.18084319797028e-90,2.25318405394246,0.71,0.42,3.87600676944717e-85,"27","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"RNU4-1",7.90337267171827e-74,2.78848082578474,0.467,0.139,4.95620500243453e-69,"27","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ENSG00000258231",6.519277255932e-54,6.832715852012,0.174,0.003,4.08823876719495e-49,"27","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"BAIAP2L2",4.012786265597e-51,-5.98907332071198,0.01,0.113,2.51641826715588e-46,"27","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"FZD4-DT",1.10950755365506e-50,8.77227667921933,0.147,0,6.95772186897085e-46,"27","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"NRG1",1.43110728157113e-46,-4.27120641866466,0.032,0.174,8.97447376273254e-42,"27","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ACER1",1.60236747528869e-41,-9.25818548914275,0.001,0.11,1.00484464375354e-36,"27","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"UTY",5.97913930100238e-37,1.02558177545641,0.602,0.353,3.74951825565859e-32,"27","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"NFIA",1.60026821816105e-36,-4.71578391582454,0.022,0.143,1.00352819960879e-31,"27","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"RPS6",3.4415216217014e-34,-0.750153046864079,0.733,0.843,2.15817820896895e-29,"27","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ENSG00000233290",4.33829604104227e-33,7.87385080497704,0.109,0.018,2.7205454473376e-28,"27","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"SMIM19",1.93686644012425e-32,-3.44535989868481,0.054,0.188,1.21460894460192e-27,"27","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"MT-RNR1",5.68364655067065e-30,0.542354864008168,0.992,0.995,3.56421475192556e-25,"27","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"B2M",6.88957165487206e-30,-0.539436182177966,0.905,0.963,4.32045038477027e-25,"27","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"XIST",5.59454462723294e-29,-0.788691995669227,0.276,0.473,3.50833893573778e-24,"27","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"EEF1A1",1.70963958348086e-24,-0.420048066107288,0.835,0.909,1.07211498280084e-19,"27","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"RPS8",4.86030469916956e-24,-0.697968307021537,0.568,0.694,3.04789707684923e-19,"27","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"TPT1",7.00061628715623e-24,-0.678109020175722,0.63,0.754,4.39008647367567e-19,"27","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"MTCO1P12",7.1466913893589e-24,2.57561599887332,0.146,0.019,4.48169017026697e-19,"27","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ENSG00000237188",1.14750231676195e-23,-2.68436506915076,0.054,0.157,7.19598702841417e-19,"27","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"HLA-DRA",2.73663574131763e-23,-0.799317528356064,0.448,0.593,1.71614427338029e-18,"27","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"PRKG1",9.90693388434816e-23,-3.24411407926697,0.036,0.126,6.21263823887473e-18,"27","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"PARD3B",5.34397488573962e-22,2.59231935299682,0.153,0.027,3.35120665084732e-17,"27","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"USP9Y",5.41346614481821e-22,0.9310631976632,0.471,0.272,3.3947846194155e-17,"27","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
