"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","stim","timepoint","comparison"
"ENSG00000265781",5.20548117120661e-147,-12.5462371053019,0,0.147,3.26435724246366e-142,"12","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ENSG00000249547",8.91091026625789e-128,7.32102254933522,0.18,0.004,5.58803182797032e-123,"12","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"SNTG1",8.90750483190439e-121,5.57068690338671,0.194,0.016,5.58589628008724e-116,"12","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ENSG00000283982",7.85196159836218e-114,-7.76135532382241,0.003,0.176,4.92396511833292e-109,"12","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"WARS1",4.14553609487572e-110,-1.4251582603171,0.493,0.607,2.59966568509657e-105,"12","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"B4GALNT1",1.07893247988691e-108,9.38066504655522,0.178,0.069,6.76598558137082e-104,"12","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ENSG00000287596",7.25483858119562e-99,-7.72045714834785,0.003,0.155,4.54950927426778e-94,"12","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"CYP2C23P",1.4532276800905e-89,-6.86618962532501,0.004,0.145,9.1131907818475e-85,"12","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"LINC02899",9.78722925073551e-89,-2.6837364047158,0.011,0.125,6.13757146313624e-84,"12","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"RBFOX1",1.16971189297626e-84,-2.86467945503109,0.098,0.296,7.33526328085411e-80,"12","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"LINC00466",1.38542127745029e-84,6.69949394097699,0.118,0.002,8.68797683089074e-80,"12","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"TMC7",1.31628390077327e-82,4.8315861328287,0.144,0.015,8.25441634174917e-78,"12","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"MTCO1P12",4.39322650156801e-81,4.70285407418846,0.14,0.006,2.7549923391333e-76,"12","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"RNF217",2.71057847389553e-76,-6.37010969254852,0.007,0.138,1.69980376097988e-71,"12","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"DCLRE1A",2.54135164053383e-75,-4.6595390894678,0.017,0.119,1.59368161377877e-70,"12","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"EFCAB10",6.72423429163147e-75,-5.14616516207279,0.01,0.143,4.21676732428209e-70,"12","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"DISP3",1.50296943061031e-74,4.69445454552474,0.131,0.006,9.42512129935723e-70,"12","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"GBP2",1.44270916884122e-72,-0.731525450362078,0.679,0.83,9.0472291978033e-68,"12","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"XAF1",4.17532820268983e-72,0.94442868076496,0.713,0.526,2.61834831590679e-67,"12","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ADARB2",4.2402563397973e-66,2.21968047378379,0.261,0.087,2.65906475068689e-61,"12","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ENSG00000283907",5.10513027121463e-66,3.40865699320631,0.219,0.049,3.20142719307869e-61,"12","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"P2RY14",3.18454633048538e-65,-1.18462159882222,0.354,0.541,1.99702900384738e-60,"12","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ERC2",9.39916374962056e-63,5.28774179576556,0.113,0.021,5.89421558738705e-58,"12","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"GBP4",1.13820781424287e-62,-0.751238273485082,0.77,0.818,7.13770120311703e-58,"12","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ENSG00000285658",1.31150471882524e-62,-3.55138701648245,0.024,0.125,8.22444609175306e-58,"12","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ADAM28",4.62675310994974e-62,0.616285094986361,0.895,0.81,2.90143687524948e-57,"12","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"GRIK4",3.78559659862866e-61,-5.52453778272791,0.019,0.144,2.37394762700003e-56,"12","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"RN7SKP255",3.85436506278216e-61,-2.34209489412549,0.116,0.254,2.41707233087069e-56,"12","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"IFI44L",3.36110580859914e-58,1.00284124493688,0.67,0.495,2.10774945257252e-53,"12","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"TFCP2",3.32446902180936e-57,-2.53815806534836,0.417,0.469,2.08477452357665e-52,"12","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"MT-RNR1",1.51187745160574e-56,0.523878957590332,0.983,0.998,9.4809834990196e-52,"12","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"GBP1",8.40571128843506e-56,-0.890586324360366,0.266,0.457,5.27122154897763e-51,"12","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ENSG00000247228",1.4935854144256e-53,3.94532910954993,0.105,0.006,9.36627413386291e-49,"12","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"GTPBP4",4.04111183568642e-53,1.4730255047247,0.318,0.203,2.53418123215895e-48,"12","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"APOL2",5.1075743232087e-51,-0.984348733457049,0.271,0.406,3.20295985808418e-46,"12","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"MT-ND5",8.35846040979154e-48,0.38460682054022,0.908,0.869,5.24159052298027e-43,"12","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"TCF4",2.23260296151581e-46,0.401551966381739,0.971,0.955,1.40006531716657e-41,"12","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"FAM210A",3.98450887185027e-46,-1.93785671308767,0.183,0.306,2.4986855135373e-41,"12","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
