"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","stim","timepoint","comparison"
"ELMO2P1",1.62723680516111e-173,-11.4213414418475,0,0.455,1.02044020051653e-168,"2","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"ENSG00000267098",7.71608378783946e-157,-7.20841173481196,0.011,0.46,4.83875614335413e-152,"2","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"C4orf45",1.04643404512472e-140,-6.98906591040512,0.014,0.409,6.56218789697715e-136,"2","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"UTY",5.21011408846029e-119,2.77322609385688,0.563,0.136,3.26726254487345e-114,"2","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"HFM1",2.78821900156485e-112,-4.2272793714403,0.067,0.484,1.74849213588132e-107,"2","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"ENSG00000254303",1.80853602923903e-103,-7.55447669782148,0.006,0.327,1.13413294393579e-98,"2","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"CHST8",1.69771567304668e-98,-7.39333876021165,0.005,0.293,1.06463749856757e-93,"2","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"RACK1",9.02732947760454e-97,-1.54161539989272,0.473,0.887,5.66103831540581e-92,"2","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"USP9Y",2.44241773728545e-96,2.55548243654523,0.508,0.124,1.5316401630517e-91,"2","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"ZFHX4-AS1",1.75624483610729e-92,-5.53233244230056,0.003,0.287,1.10134113672288e-87,"2","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"XIST",2.48346666081646e-89,-0.848311683879163,0.337,0.78,1.557381942998e-84,"2","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"PCDHA6",1.14711628457358e-87,-5.95653080553483,0.007,0.278,7.19356622056095e-83,"2","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"FAM163A",1.74262384094026e-87,-9.2959161570766,0,0.236,1.09279941065364e-82,"2","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"NEAT1",1.14680111703127e-84,-1.17523689024904,0.876,0.974,7.19158980490308e-80,"2","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"PRKY",2.77464433494309e-77,2.16342117416656,0.434,0.125,1.73997946244281e-72,"2","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"LTBP3",4.24937958534415e-75,-1.52022800364494,0.383,0.787,2.66478593796931e-70,"2","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"ENSG00000253238",6.09470750194131e-75,-5.81347727037578,0.01,0.256,3.82199107446739e-70,"2","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"CENPK",5.33606324316968e-74,2.57633205985554,0.47,0.157,3.3462452597917e-69,"2","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"TXLNGY",1.32866187341407e-71,2.63916757464139,0.348,0.079,8.33203860817962e-67,"2","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"DPH6",1.29417075255372e-68,-2.22970793135647,0.245,0.563,8.11574478926441e-64,"2","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"LINC00278",1.25962258561063e-66,3.01491570670846,0.361,0.086,7.89909323436429e-62,"2","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"RPS4Y1",2.17825639583277e-65,2.18699199421562,0.339,0.089,1.36598458582673e-60,"2","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"LINC02641",1.6878648619019e-64,-3.43212051136799,0.044,0.337,1.05846005489868e-59,"2","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"UGT2B7",6.63646475187929e-63,-6.9244722517364,0.003,0.193,4.16172704590351e-58,"2","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"ENSG00000289605",1.54295668960428e-62,-4.16901703434922,0.026,0.284,9.67588140050843e-58,"2","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"EXOC6",1.1595770738786e-57,-1.30854165015369,0.594,0.853,7.27170783029269e-53,"2","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"RNVU1-31",3.86762489997385e-57,-4.86056825222159,0.005,0.202,2.4253875747736e-52,"2","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"DDX3Y",2.51068054069706e-56,2.6953599039426,0.301,0.078,1.57444776707113e-51,"2","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"ENSG00000289707",4.2455636765091e-56,1.97711654815138,0.322,0.088,2.66239298153886e-51,"2","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"CACNA2D1",5.34407398536793e-56,-3.30275326837352,0.025,0.27,3.35126879622423e-51,"2","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"KDM5D",7.99997813877153e-56,2.75906135353018,0.292,0.072,5.01678629082362e-51,"2","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
