"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","stim","timepoint","comparison"
"RNF217",1.54502131386995e-103,8.90661371314881,0.148,0.004,9.68882865927845e-99,"22","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"LINC02238",6.98393475806772e-102,9.34194520265151,0.153,0.004,4.37962548678426e-97,"22","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ACER1",6.78344151826415e-97,-5.14477078576858,0.019,0.182,4.25389617610345e-92,"22","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"CTXND1",1.41754406736962e-93,-7.61927700114671,0.001,0.127,8.88941884647486e-89,"22","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"FMN1",5.47951975364177e-93,-2.50648353652224,0.068,0.289,3.43620683750876e-88,"22","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"MT-RNR1",3.82108595312474e-92,0.622787926750581,0.99,0.993,2.39620300120453e-87,"22","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ENSG00000233290",1.18690169059127e-91,8.53939406208294,0.148,0.015,7.44306050169782e-87,"22","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"IQSEC3",4.09866231124485e-86,-2.60431608801827,0.057,0.259,2.57027113538165e-81,"22","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ENSG00000237188",2.84941327685208e-81,-3.62247126740574,0.049,0.205,1.78686706591394e-76,"22","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"BAIAP2L2",4.8446673121882e-80,-4.59440053365069,0.023,0.152,3.03809087147322e-75,"22","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ENSG00000205037",1.95255681380189e-78,6.59940409687151,0.132,0.003,1.22444837793516e-73,"22","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"NRG1",2.47416778770271e-78,-3.8002284172963,0.04,0.195,1.55155061966837e-73,"22","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"RNU4-2",5.78949478844987e-78,1.75889911474885,0.681,0.562,3.63059218183692e-73,"22","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"NFIA",6.26422517003034e-69,-2.29300679851932,0.133,0.308,3.92829560412602e-64,"22","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ENSG00000274767",6.98114792368926e-69,-2.2768361508314,0.028,0.178,4.37787786294554e-64,"22","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ADAMTS12",2.29713151495874e-68,5.08587131689061,0.133,0.008,1.44053117303062e-63,"22","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"LTBP3",4.91297607075088e-68,-1.14129508399805,0.345,0.529,3.08092729396788e-63,"22","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"RIPOR2",2.54698658930738e-62,-0.335398810725308,0.988,0.996,1.59721529015466e-57,"22","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"DAPL1",2.33724585555561e-59,6.29288707914061,0.102,0.002,1.46568687601892e-54,"22","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ST6GALNAC1",2.35404254666821e-54,-5.28118729604104,0.008,0.1,1.47622008101563e-49,"22","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ENSG00000275016",7.96121685401035e-54,-3.71090171904675,0.009,0.103,4.99247908914989e-49,"22","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ANKRD30BL",7.06625391904868e-53,3.49849870488799,0.15,0.061,4.43124783263543e-48,"22","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"HIPK1",7.64560336258354e-49,1.25775080480582,0.651,0.618,4.79455786867613e-44,"22","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ARHGEF18",8.57300924716176e-48,-0.484109058850375,0.808,0.909,5.37613409889514e-43,"22","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ZC3H12D",3.56552612671117e-47,0.751108551835826,0.758,0.644,2.23594143406058e-42,"22","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"AKAP6",3.0462995521455e-46,3.12130365320857,0.132,0.022,1.91033444915045e-41,"22","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"IL7R",3.01865002868063e-45,-0.357771515912002,0.95,0.983,1.89299543298562e-40,"22","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"RPS6",1.18980035833636e-44,-0.504766828933068,0.835,0.906,7.46123804712732e-40,"22","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"FAM117B",2.20637793803565e-44,-0.499609821635455,0.791,0.885,1.38361960494215e-39,"22","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"PRKG1",2.25742064040497e-44,-3.19140104358783,0.039,0.131,1.41562848359796e-39,"22","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"FAAH2",2.81337664613549e-44,0.775089834838855,0.685,0.521,1.76426849479156e-39,"22","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"RNU4-1",3.69983794112918e-44,1.66254672365731,0.274,0.128,2.32016837288211e-39,"22","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"STK38",5.44793241434881e-43,-0.35992024174465,0.934,0.973,3.41639841703814e-38,"22","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"SAMMSON",8.75658444715612e-42,-2.91124623055473,0.025,0.116,5.4912541068116e-37,"22","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ZNG1F",2.56021602077273e-41,-2.13553420222867,0.067,0.167,1.60551146662658e-36,"22","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"PRKCA",8.89724343206935e-41,-0.445781479885761,0.863,0.922,5.57946135625069e-36,"22","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"SOX2-OT",2.74975546661269e-40,2.22064691134999,0.151,0.036,1.72437165311282e-35,"22","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"LINC02968",3.61953589314016e-40,3.03649490192394,0.12,0.02,2.26981095858819e-35,"22","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ANK3",1.78488645055234e-39,-1.16389759881222,0.358,0.477,1.11930229314137e-34,"22","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"PPP2R2B",2.30200571376159e-39,-2.53861234112786,0.023,0.109,1.44358778309989e-34,"22","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"NRCAM",8.73196225481533e-39,-1.54408853263399,0.124,0.264,5.47581352999469e-34,"22","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"LEF1",1.07756263435268e-38,-0.29641865568003,0.979,0.996,6.75739528002565e-34,"22","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
