"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","stim","timepoint","comparison"
"RNU4-2",6.25277665492536e-140,2.18064805666168,0.785,0.55,3.92111624030369e-135,"4","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"XIST",8.90311015823614e-95,-1.85031346851216,0.172,0.563,5.58314038022988e-90,"4","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"UTY",1.48334135001701e-90,1.43568037847051,0.671,0.303,9.30203360595667e-86,"4","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"RNU4-1",3.58142375815335e-88,2.21849551896793,0.513,0.223,2.24591083873797e-83,"4","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ENSG00000231877",3.91374328350281e-82,9.39972613766374,0.152,0,2.45430841308461e-77,"4","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ADAMTS12",7.62673618527188e-69,5.60007841493141,0.167,0.012,4.782726261784e-64,"4","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"AKAP6",8.3046602906497e-69,5.02935739871938,0.183,0.017,5.20785246826642e-64,"4","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"DAPL1",1.70285626700605e-68,5.4093959817674,0.169,0.009,1.06786116503949e-63,"4","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"MTCO1P12",3.610581281839e-63,3.36615539271455,0.189,0.017,2.26419552184124e-58,"4","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ENSG00000287472",7.39530560856827e-62,8.7646475884582,0.115,0,4.63759614713316e-57,"4","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"MEOX1",2.08296946223437e-60,7.1029284899495,0.119,0,1.30623014976717e-55,"4","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"JAKMIP2",1.13726760886807e-58,-1.13065334677147,0.485,0.765,7.13180517521165e-54,"4","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"MT-RNR1",2.34077088925719e-58,0.647584768865556,0.983,0.995,1.46789742465318e-53,"4","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"TTC39B",2.42404598915384e-58,3.67396497516222,0.242,0.076,1.52011923979837e-53,"4","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ANO5",3.75213659919829e-58,4.45050286342282,0.164,0.022,2.35296486135725e-53,"4","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"SOX2-OT",8.23249113039106e-57,3.44567222748701,0.204,0.035,5.16259518786824e-52,"4","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"KATNB1",1.06125997975579e-53,3.93353923880174,0.172,0.026,6.65516133304857e-49,"4","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"SERPINB10",2.35336457283658e-50,-5.13855180658501,0.01,0.172,1.47579492362582e-45,"4","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"BAIAP2L2",1.71160369964504e-49,-6.95339709758107,0.01,0.157,1.0733466800474e-44,"4","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"CTXND1",1.71673509494775e-49,-8.19908357295574,0.001,0.142,1.07656457804174e-44,"4","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ENSG00000233290",3.3966536926177e-48,8.50534089014566,0.123,0.018,2.13004153064056e-43,"4","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"TRBC2",5.33538596880433e-48,3.43521074220965,0.177,0.037,3.34582054103719e-43,"4","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"NRG1",2.24660486036308e-46,-3.32282297457886,0.054,0.248,1.40884590793369e-41,"4","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"HLA-C",7.77730544650938e-45,-0.564850825203929,0.872,0.954,4.87714824550603e-40,"4","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"DDX3Y",4.03821949210458e-42,1.57016341187522,0.376,0.157,2.53236744349878e-37,"4","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ENSG00000259672",5.87600758836435e-42,-8.02062664615601,0,0.115,3.68484435866328e-37,"4","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"WLS",2.59845437435598e-39,2.06071509859159,0.221,0.126,1.62949073815863e-34,"4","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ST6GALNAC1",2.64096247985366e-39,-5.60145277680006,0.014,0.141,1.65614757111623e-34,"4","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"CELSR1",1.70112301514576e-38,2.18135056936399,0.239,0.1,1.0667742427979e-33,"4","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"FCGR3B",2.56955777418125e-35,4.06082475954882,0.114,0.012,1.61136968018906e-30,"4","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"H3-3A-DT",2.28362131372998e-34,2.83707571421648,0.151,0.033,1.43205892584007e-29,"4","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
