"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","stim","timepoint","comparison"
"SOD2",4.64102972731243e-20,0.84418938810069,1,0.921,2.91038974199762e-15,"8","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"CCL3",2.81529353512333e-17,1.45359405198711,0.931,0.553,1.76547057587584e-12,"8","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"TRAF1",1.87443637634561e-16,1.13261354002532,0.986,0.724,1.17545905160633e-11,"8","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"IL1B",2.89780680811579e-16,1.28418527990028,0.972,0.664,1.81721464936941e-11,"8","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"CCL4",6.60500579875213e-16,1.47441749746859,0.889,0.487,4.14199913639746e-11,"8","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"IRAK2",1.44426652451879e-15,1.00386583061911,0.972,0.737,9.05699537525731e-11,"8","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"IL6",2.80094984595057e-15,3.21564745925178,0.597,0.191,1.7564756483956e-10,"8","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ENSG00000286533",5.18840410434357e-15,2.30169682925832,0.743,0.342,3.25364821383385e-10,"8","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"IFI30",2.04193125193413e-14,-1.37569473455717,0.722,0.908,1.28049508808789e-09,"8","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"TNIP1",3.73340119901014e-13,0.760998359696859,1,0.868,2.34121589189926e-08,"8","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"CELF2",9.69224078037453e-13,-2.10593830170947,0.431,0.579,6.07800419337287e-08,"8","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"TNFAIP6",1.06045460837052e-12,1.89918731725341,0.806,0.401,6.65011084909154e-08,"8","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"DENND5A",1.58114080486127e-12,1.05046281571735,0.979,0.803,9.91533398728503e-08,"8","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"PLXDC2",1.7466212144442e-12,-2.39182626171228,0.424,0.73,1.09530616357796e-07,"8","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"IDO1",3.51195105279143e-12,3.24025505947339,0.396,0.059,2.2023445052055e-07,"8","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"SOX5",3.99471340892378e-12,1.50017677462208,0.743,0.322,2.5050847787361e-07,"8","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"GRAMD1A",4.87180374098055e-12,1.50604401439395,0.826,0.52,3.0551081259689e-07,"8","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ENSG00000285744",6.49266616665658e-12,1.72606309286397,0.66,0.243,4.07155095311034e-07,"8","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"PLEKHM3",8.28188559281673e-12,1.37115269578677,0.889,0.684,5.19357045525537e-07,"8","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"SLC8A1",1.35078857493342e-11,-2.50144569436105,0.465,0.664,8.47079515340746e-07,"8","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"DOCK4",1.43905748777999e-11,0.576129729137024,0.993,0.987,9.02432950586834e-07,"8","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"GAS7",1.86825664751226e-11,-2.44037358525974,0.222,0.566,1.17158374365494e-06,"8","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
