"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","stim","timepoint","comparison"
"ENSG00000265781",4.19676556718735e-97,-10.7163456027677,0.001,0.159,2.63179168718319e-92,"27","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"PRDM14",6.15356408886564e-65,-6.77331101838685,0.001,0.116,3.85890004012764e-60,"27","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ENSG00000249547",2.26975645296889e-63,7.62725838115987,0.178,0.004,1.42336427165679e-58,"27","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"SNTG1",6.39501257385563e-59,5.17901957225517,0.198,0.018,4.01031238506487e-54,"27","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"LINC02899",4.31352468340676e-58,-4.11876892428457,0.013,0.133,2.70501132896438e-53,"27","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"CD5L",6.65360542292223e-57,-5.44141867758332,0.003,0.109,4.17247596071453e-52,"27","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"GBP4",1.37176988843273e-53,-0.990661647739437,0.67,0.786,8.60236897036163e-49,"27","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"WARS1",1.02655485879319e-52,-1.04334620457262,0.767,0.839,6.43752551949209e-48,"27","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ENSG00000283907",1.11579890181528e-52,4.00888889482197,0.25,0.032,6.99717491328361e-48,"27","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ENSG00000283982",3.77588487195859e-52,-7.5935122086245,0.003,0.13,2.36785740320523e-47,"27","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"DCLRE1A",5.71868778192303e-52,-3.75418014637747,0.035,0.149,3.58618910804393e-47,"27","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"TFCP2",3.75202403987109e-51,-2.88997049971807,0.468,0.505,2.35289427540316e-46,"27","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
