"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","stim","timepoint","comparison"
"NRG1",2.20548370857861e-35,-4.61547569877376,0.102,0.462,1.38305883364964e-30,"9","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ENSG00000251199",2.18379890620364e-30,8.72639711326713,0.226,0.017,1.36946029408031e-25,"9","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"CTXND1",4.88674887807236e-30,-7.64636621131,0.003,0.234,3.06448022143917e-25,"9","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"PDGFRB",3.26930668570787e-29,-7.37443566061921,0,0.214,2.0501822226074e-24,"9","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ENSG00000259672",8.63758184929148e-29,-6.84468326591347,0.003,0.22,5.41662757769068e-24,"9","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ENSG00000253471",4.80273544600685e-28,-6.14487272981359,0,0.191,3.0117953981909e-23,"9","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"MTCO1P12",1.3813017292537e-26,4.54902651647151,0.262,0.006,8.66214314414996e-22,"9","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"RNF217",1.93959763952387e-25,9.03967125274707,0.235,0.006,1.21632167974542e-20,"9","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"BAIAP2L2",5.02880359958896e-25,-5.13063765148758,0.054,0.272,3.15356273730224e-20,"9","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"LINC02238",1.26167140674392e-24,8.80342300273081,0.22,0.006,7.91194139169115e-20,"9","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ENSG00000275016",2.7150560275619e-24,-5.88847113145235,0.012,0.22,1.70261163488407e-19,"9","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"SORBS2",3.2722874014571e-23,4.64437466823563,0.313,0.092,2.05205142945375e-18,"9","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ENSG00000205037",8.85565628353737e-23,7.81701633875478,0.214,0.003,5.55338205540629e-18,"9","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"DPP10",1.06486595252693e-22,4.55272173884266,0.301,0.055,6.67777438829638e-18,"9","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"IFI44L",3.05669995561094e-22,1.78785108064621,0.569,0.28,1.91685654216362e-17,"9","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
