"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","stim","timepoint","comparison"
"XIST",9.62330145080431e-88,-3.45893853659838,0.047,0.456,6.03477233979938e-83,"6","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"PRKY",3.39303717699129e-72,1.19102407275448,0.868,0.4,2.12777361369124e-67,"6","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"UTY",1.2739384104246e-71,1.3450782088746,0.855,0.391,7.9888677717727e-67,"6","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"SRPRB",8.81484683918091e-51,-5.12563908531049,0.063,0.218,5.52779045285035e-46,"6","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"TMEM63C",8.70954623433755e-43,-6.1456109244013,0.014,0.192,5.46175644355308e-38,"6","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"USP9Y",9.68396051041702e-42,1.13336364088341,0.72,0.326,6.07281163608251e-37,"6","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"BCAS1",3.34699163473824e-38,8.82242493773694,0.216,0,2.09889845414435e-33,"6","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"LINC00278",1.36938139500444e-37,1.70836388912921,0.518,0.157,8.58739072807284e-33,"6","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"PAPPA2",6.4027059451653e-37,-7.19039438286034,0.003,0.148,4.01513689821316e-32,"6","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"ENSG00000235140",2.51150127219868e-32,9.94121515726937,0.188,0,1.57496244779579e-27,"6","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"HLA-A",4.18723508404833e-26,-0.523521466072618,0.937,0.977,2.62581512120671e-21,"6","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"ENSG00000274767",6.69796156229388e-26,-1.21384505199569,0.411,0.602,4.20029169571449e-21,"6","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"DIP2A",8.91368164741271e-26,0.922086615162919,0.801,0.565,5.58976976109251e-21,"6","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"GABRG3-AS1",3.07094609570506e-25,-5.75499908764576,0.004,0.104,1.92579029661665e-20,"6","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"ENSG00000251652",4.44469978603234e-24,-2.74670351132059,0.039,0.192,2.78727123582088e-19,"6","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"ST8SIA1",1.41779952425788e-23,1.73382200885562,0.509,0.299,8.89102081662116e-19,"6","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
"SGCD",5.32592238584633e-21,-1.95235772771837,0.133,0.329,3.33988592816424e-16,"6","media_treated","week44","IGRApos_Med_44wk_vs_IGRAneg_Med_44wk"
