"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","stim","timepoint","comparison"
"HFM1",1.76013105653761e-56,-3.15845571169626,0.113,0.412,1.10377818555473e-51,"8","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"TTC39B",1.73589177025465e-47,4.60628152128026,0.382,0.064,1.08857772912669e-42,"8","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"LINC02934",1.36417232586974e-38,6.03921223106593,0.252,0.035,8.55472465552912e-34,"8","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"BDNF-AS",2.61884580337254e-34,-6.42143584293467,0.015,0.162,1.64227820329492e-29,"8","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"EPN2",2.97904556030252e-34,-6.04794416503407,0.016,0.183,1.86815947086571e-29,"8","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"ARHGEF7",2.19190753202493e-32,-2.37693459903758,0.448,0.503,1.37454521333284e-27,"8","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"LINC00871",7.27879070230086e-32,-5.76997143712539,0.03,0.166,4.56452964941287e-27,"8","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"SLC30A10",1.02228700620593e-31,4.2372717211506,0.253,0.067,6.41076181591741e-27,"8","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"ENSG00000233005",1.46785652169412e-31,4.76436983535199,0.221,0.015,9.2049282475438e-27,"8","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"LINC00845",7.01654887287094e-31,5.19519097294704,0.19,0.004,4.40007779817737e-26,"8","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
"ENSG00000253452",1.11072365357207e-30,-4.33007559182417,0.051,0.191,6.96534803155047e-26,"8","BCG_treated","week44","IGRApos_BCG_44wk_vs_IGRAneg_BCG_44wk"
