"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","stim","timepoint","comparison"
"ENSG00000283982",5.41878928580693e-46,-5.25890378315416,0.004,0.24,3.39812276112952e-41,"28","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ENSG00000287596",3.05291106645427e-43,-7.59381708480593,0.001,0.218,1.91448052977347e-38,"28","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"RBFOX1",1.99175473107919e-39,-3.12842979393353,0.065,0.369,1.24902939185976e-34,"28","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ENSG00000274767",4.74033764951303e-39,-1.57572403165197,0.262,0.668,2.97266574000962e-34,"28","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"CYP2C23P",8.31062593686567e-38,-7.97538134634257,0.001,0.189,5.21159352500846e-33,"28","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ST8SIA1",4.67856838836847e-37,1.19477945276461,0.704,0.605,2.93393023634587e-32,"28","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"RNF217",2.05065960912472e-33,-8.02847572927745,0.001,0.173,1.28596864088211e-28,"28","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"GRIK4",4.08143133570069e-30,-4.83814386486667,0.01,0.187,2.5594655906179e-25,"28","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"MT-ND5",5.81646317194746e-25,0.791013912797161,0.679,0.737,3.64750405512825e-20,"28","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"PARP14",1.27627942057246e-23,0.722949308412407,0.698,0.697,8.0035482464099e-19,"28","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"EFCAB10",6.30968068578597e-23,-3.63631990872619,0.023,0.195,3.95680075805638e-18,"28","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"FAM210A",9.47798033031913e-23,-2.64811794003849,0.079,0.315,5.94364146514312e-18,"28","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"DMGDH",2.70671951793058e-21,4.90295101916153,0.192,0.034,1.69738380969427e-16,"28","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"HLA-C",2.7646811570733e-21,-0.772753014757372,0.723,0.95,1.73373155360066e-16,"28","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"DTHD1",3.42009443458487e-20,-1.34035788631735,0.191,0.492,2.14474121992817e-15,"28","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"GRM7",1.22540405261449e-19,5.92174318235435,0.177,0.018,7.68450881394544e-15,"28","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"STAT1",1.40862830451733e-19,0.751445866271586,0.672,0.654,8.83350809762815e-15,"28","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"PARP9",1.04407416441579e-18,1.16995763531887,0.397,0.312,6.54738908505142e-14,"28","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"RN7SKP255",1.12172338781329e-18,-4.02120293512896,0.019,0.169,7.03432736497715e-14,"28","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"EIF2AK2",1.17990879074673e-18,1.1743203040673,0.428,0.364,7.39920802677272e-14,"28","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"XAF1",1.87547685259741e-18,1.04560387117524,0.485,0.438,1.17611153426383e-13,"28","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"CD38",2.79229432862124e-18,1.39469867338638,0.413,0.312,1.75104777347838e-13,"28","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"LINC02306",8.68850885349117e-17,-4.3302429162783,0.009,0.117,5.44856390202431e-12,"28","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"MALAT1",8.87012423872656e-17,-0.146705328936021,1,1,5.56245491010542e-12,"28","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ZNF335",1.11437050904099e-16,1.56644074038688,0.349,0.359,6.98821746219603e-12,"28","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"LYST",1.89279740913865e-16,-0.495285870044344,0.911,0.993,1.18697325527085e-11,"28","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"RNF149",2.14222379851299e-16,0.786675763054421,0.658,0.715,1.3433885440475e-11,"28","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"MT-CO1",1.65396846286883e-14,0.333820404614133,0.565,0.712,1.03720362306504e-09,"28","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ANK3",2.82034283241203e-14,-1.69563054783576,0.164,0.366,1.76863699020559e-09,"28","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"EPSTI1",3.48057981355765e-14,1.01366108659736,0.535,0.467,2.182671601082e-09,"28","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"SP100",7.79700930019135e-14,0.458330240076298,0.875,0.888,4.88950453215e-09,"28","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"CADPS",8.51428729266724e-14,-3.65427297812932,0.015,0.119,5.33930956123163e-09,"28","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"PDGFD",9.88055437200971e-14,-1.18963448067024,0.116,0.294,6.19609564668729e-09,"28","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"CDHR3",2.06538428940467e-13,-0.800215804342837,0.221,0.454,1.29520248788567e-08,"28","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"LRFN2",2.43030124646359e-13,-2.45612806512627,0.028,0.142,1.52404191165732e-08,"28","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"TARP",2.91377429768328e-13,-1.00137375982998,0.141,0.36,1.82722786207719e-08,"28","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"N4BP1",3.71568690799289e-13,0.488126173637856,0.699,0.726,2.33010726000234e-08,"28","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"MDGA1",4.83054010912453e-13,-3.62211675361839,0.007,0.101,3.029231702432e-08,"28","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"XRN1",7.01251114284466e-13,0.357371518457385,0.726,0.813,4.39754573767789e-08,"28","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"CCL4L2",7.42179032960842e-13,-2.89150343653654,0.016,0.119,4.65420471569744e-08,"28","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"PARP8",8.11585896939675e-13,0.425020459910595,0.909,0.928,5.0894551597087e-08,"28","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"SAMD9L",1.04962175120389e-12,0.619112422080969,0.563,0.582,6.58217800179958e-08,"28","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ADAMTS3",1.19027768515919e-12,-8.95939797320466,0.053,0.182,7.46423136363326e-08,"28","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ENSG00000284418",1.55222676451026e-12,-3.73648992882886,0.012,0.108,9.73401404024384e-08,"28","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"LINC00623",1.94241000936835e-12,-0.889175029306001,0.144,0.35,1.21808531687489e-07,"28","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"MX1",2.65417402626643e-12,1.21502197751067,0.339,0.24,1.66443253187168e-07,"28","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"MX2",3.14286030749291e-12,1.4160013745655,0.295,0.231,1.97088769882881e-07,"28","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"MT-ND4",5.09357613494972e-12,0.487265101535624,0.45,0.559,3.19418159422697e-07,"28","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"MTSS1",7.06801022249349e-12,-0.787900315409258,0.293,0.501,4.43234921052567e-07,"28","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"KLHL6",8.5930698016394e-12,1.15369090018354,0.274,0.198,5.38871407260807e-07,"28","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"CTSS",8.88432902079534e-12,0.817784920797563,0.238,0.279,5.57136272894076e-07,"28","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"CCL3-AS1",9.87522661569312e-12,-0.837764840976761,0.053,0.177,6.19275461070116e-07,"28","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"IL16",1.41063782477348e-11,-0.469543729565731,0.249,0.479,8.84610979915451e-07,"28","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"PLCXD2",1.81675011411004e-11,0.675006644509904,0.465,0.441,1.1392839965584e-06,"28","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"7SK",1.8652667368631e-11,-1.32030610226134,0.457,0.732,1.16970877068685e-06,"28","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"CST7",2.31064339854162e-11,-0.81411568379476,0.21,0.432,1.44900447522545e-06,"28","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"TRG-AS1",2.55236347954986e-11,-0.64776375089178,0.44,0.71,1.60058713802572e-06,"28","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"SNHG22",4.26043492237332e-11,-0.533266052436064,0.424,0.659,2.67171873982031e-06,"28","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"SLFN5",4.31746021209043e-11,0.323071552820774,0.724,0.798,2.70747929900191e-06,"28","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ADAR",4.6252664486256e-11,0.412064242283848,0.582,0.64,2.90050458993311e-06,"28","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"PRF1",4.78008597545197e-11,-0.291585454659588,0.304,0.505,2.99759191520593e-06,"28","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"BLK",4.80169806468405e-11,2.09961609685308,0.199,0.081,3.01114485636337e-06,"28","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"CD84",6.28952287807597e-11,-1.27548890683389,0.101,0.279,3.94415979684144e-06,"28","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"OAS3",6.55592277522435e-11,1.3445049910951,0.242,0.155,4.11121917234319e-06,"28","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"TMCC3",8.78571186944801e-11,-1.17379779365158,0.104,0.259,5.50951991333084e-06,"28","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"CAST",2.44551477832189e-10,0.461363221157846,0.573,0.627,1.53358231748566e-05,"28","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"TRIM22",2.90178442971521e-10,0.702215956509377,0.453,0.481,1.81970901587441e-05,"28","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"GALNT2",2.96755081634745e-10,0.49262019994313,0.529,0.559,1.86095111693148e-05,"28","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"L3MBTL4",3.73399479151477e-10,4.07034191934284,0.12,0.02,2.34158813375891e-05,"28","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"CMKLR1",3.7658215604471e-10,-2.29448250165119,0.022,0.108,2.36154670055638e-05,"28","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
