"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","stim","timepoint","comparison"
"ENSG00000233290",1.25995324000278e-61,9.77239657429699,0.215,0.015,7.90116676805741e-57,"24","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"CTXND1",8.74649460534142e-56,-9.03783904809216,0.001,0.138,5.48492676700961e-51,"24","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"NRG1",2.92768971235411e-54,-4.50788711851553,0.032,0.219,1.83595421861726e-49,"24","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"BAIAP2L2",1.39838230847906e-51,-5.20072882354764,0.022,0.167,8.7692554564722e-47,"24","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ENSG00000259672",6.67446814674028e-48,-8.73782489197504,0,0.114,4.18555897482083e-43,"24","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"RPS6",1.5635381977541e-46,-0.758883560930235,0.76,0.872,9.80494803811595e-42,"24","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ANK3",4.04376537970704e-38,-0.472155583545167,0.925,0.98,2.53584526961428e-33,"24","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"PDGFRB",5.30889886000216e-38,-6.9088559269904,0.002,0.103,3.32921047510735e-33,"24","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ENSG00000251670",3.25793338680357e-37,-6.66340039755551,0.006,0.106,2.04305002686452e-32,"24","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"RNU4-2",1.85308803324075e-36,1.78094494807089,0.725,0.579,1.16207150564528e-31,"24","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ANKRD30BL",1.04857084799402e-35,3.62207582449161,0.227,0.068,6.57558778777052e-31,"24","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"MT-RNR1",6.38717446093009e-35,0.559227750559057,0.979,0.995,4.00539710444926e-30,"24","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"LTBP3",8.19445903461013e-35,-1.39991638165942,0.23,0.423,5.13874526060401e-30,"24","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"LINC02238",1.67592660012682e-33,8.89306200666505,0.102,0.001,1.05097357093953e-28,"24","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ADAMTS12",1.06213433512894e-32,4.38450515975788,0.145,0.015,6.66064441559359e-28,"24","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"7SK",1.41346106891896e-32,-1.53923100120671,0.859,0.822,8.86381436319083e-28,"24","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"RNF217",2.00327497919098e-32,7.6326261399139,0.104,0.005,1.25625373945066e-27,"24","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ENSG00000215237",2.81807495856036e-32,5.46922554746492,0.132,0.006,1.7672148065132e-27,"24","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ENSG00000275016",6.28802210019801e-31,-4.57656092876097,0.009,0.111,3.94321865903417e-26,"24","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"MIR3667HG",6.63562813183766e-30,-0.89331356546382,0.464,0.656,4.1612024014754e-25,"24","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ACER1",2.09313960990194e-29,-4.3972572576613,0.025,0.116,1.31260784936951e-24,"24","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"FMN1",2.74843340292701e-29,-1.72335603378039,0.125,0.314,1.72354258697553e-24,"24","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"TPT1",5.72859108640203e-29,-0.610759670256516,0.743,0.852,3.59239947028271e-24,"24","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"DAPL1",2.21300915618234e-28,6.48712026397997,0.103,0.003,1.38777804184195e-23,"24","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ENSG00000237188",5.19621385245309e-28,-3.17882081045472,0.05,0.155,3.25854570687333e-23,"24","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"PRKG1",9.89738009378771e-28,-3.51093417033156,0.037,0.144,6.20664705681427e-23,"24","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"CYRIA",1.37285019477756e-24,-3.42686524387021,0.045,0.131,8.6091435714501e-20,"24","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"HLA-E",6.3884373386311e-24,-0.435970494586319,0.891,0.937,4.00618905505556e-19,"24","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"GOLGA1",5.99269143282004e-23,-1.99761744181747,0.4,0.443,3.75801679752145e-18,"24","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"AKAP6",2.30629225859774e-22,3.87500937177724,0.12,0.02,1.44627587536664e-17,"24","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"PPP2R2B",4.92716952164925e-22,-2.79900843757598,0.02,0.116,3.08982800702624e-17,"24","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"TOB1-AS1",8.57807981996884e-22,3.5000905189362,0.134,0.024,5.37931385510246e-17,"24","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"RPL19",1.13276110268316e-21,-0.71556655115731,0.524,0.652,7.1035448749261e-17,"24","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"RYR2",1.49863009036887e-21,-1.99716470433895,0.053,0.167,9.39790929670317e-17,"24","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"RPS8",2.56199447035757e-21,-0.645842794079402,0.589,0.707,1.60662673236123e-16,"24","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"NFIA",4.60610459415551e-21,-2.01339001724963,0.106,0.227,2.88848819099492e-16,"24","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"RPLP2",5.31390047282395e-21,-0.777636707288167,0.433,0.567,3.3323469865079e-16,"24","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"MED28-DT",5.20438128142105e-20,-3.13804886239919,0.021,0.101,3.26366750157914e-15,"24","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"RNU4-1",7.11478041799965e-20,1.6086244376753,0.336,0.188,4.46167880012758e-15,"24","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ANKRD33B",8.75332540171304e-20,3.53615443325321,0.11,0.016,5.48921035941425e-15,"24","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"RPL11",3.09351995770818e-19,-0.588689130190199,0.638,0.717,1.9399463654788e-14,"24","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"DLC1",9.51829247855828e-19,3.20050886867511,0.116,0.019,5.9689212133039e-14,"24","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"ENSG00000235979",6.25429253696717e-18,-0.91813976679899,0.301,0.435,3.92206684993211e-13,"24","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"RPL13",9.39882374992404e-18,-0.685467139599287,0.468,0.595,5.89400237357736e-13,"24","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"PIK3R5",1.53666137709862e-17,-0.517204838977983,0.621,0.744,9.63640349578542e-13,"24","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"SMIM19",1.72567105941833e-17,-2.55165875389093,0.068,0.146,1.08216832136123e-12,"24","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"MAFIP",3.80261816067871e-17,-1.69659219151307,0.04,0.142,2.38462184856162e-12,"24","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"PALLD",1.53120049479234e-16,-2.53786686592242,0.042,0.122,9.60215830284277e-12,"24","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
"NBPF26",1.62147026766201e-16,-1.67065116397215,0.043,0.142,1.01682400485085e-11,"24","media_treated","week12","IGRApos_Med_12wk_vs_IGRAneg_Med_12wk"
