"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","stim","timepoint","comparison"
"ENSG00000265781",0,-10.8218841484201,0.002,0.201,0,"1","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ANK3",2.84930440720831e-291,-1.00504570786794,0.813,0.935,1.78679879376033e-286,"1","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"SAMD4A",1.63786703120074e-289,5.7813284064233,0.25,0.024,1.02710641526598e-284,"1","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ENSG00000260990",9.86108999715775e-242,8.46812250996756,0.185,0.001,6.18388953721763e-237,"1","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"CDH12",4.9155049846861e-237,4.50016549310018,0.242,0.03,3.08251317589665e-232,"1","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"CCDC144A",3.57994398191258e-210,3.8078159829774,0.22,0.015,2.24498287105738e-205,"1","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"TFCP2",2.01582921929913e-206,-2.84595558079781,0.505,0.551,1.26412650342248e-201,"1","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"DCLRE1A",2.32259850052228e-206,-5.15153436989568,0.016,0.15,1.45650151967752e-201,"1","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ENSG00000229642",4.73215089562728e-200,-9.36980463833906,0.002,0.138,2.96753182664786e-195,"1","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ENSG00000259103",2.58240116800652e-199,-7.29227898221354,0.008,0.146,1.61942377245689e-194,"1","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"LTBP3",4.2710976398472e-199,-1.25593741313353,0.357,0.53,2.67840532994818e-194,"1","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"CD5L",5.22502900459255e-183,-7.08782317768616,0.002,0.111,3.27661568877999e-178,"1","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"LINC02899",8.36923161455635e-182,-2.74018902746369,0.024,0.173,5.24834514548828e-177,"1","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ENSG00000250137",1.5863572832256e-181,6.26330686972485,0.149,0.004,9.94804652310772e-177,"1","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"PRDM14",3.44707363645711e-181,-6.41565392394742,0.003,0.112,2.16165987742225e-176,"1","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ENSG00000285658",2.66393181714614e-177,-3.95597530936337,0.026,0.151,1.67055164253234e-172,"1","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"RNU4ATAC",5.65919941065983e-174,4.02766512843865,0.192,0.015,3.54888395042478e-169,"1","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"CCDC144BP",2.24169436545232e-164,2.46545535700834,0.378,0.149,1.40576653657515e-159,"1","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"MTCO1P12",5.71080838209827e-163,4.68240037780575,0.153,0.005,3.58124793641382e-158,"1","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"IL7R",1.22530640660896e-152,-0.501960062904102,0.95,0.978,7.6838964758448e-148,"1","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"IGDCC3",5.26036209034206e-146,-7.90070070909536,0.002,0.1,3.2987730668535e-141,"1","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"MT-RNR1",4.62558868306553e-138,0.508640576871263,0.992,0.998,2.90070666315039e-133,"1","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ENSG00000282218",6.17457182614178e-138,4.4732570708956,0.142,0.008,3.87207399217351e-133,"1","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"PCDH7",1.13131792905678e-135,4.25763492144943,0.147,0.01,7.09449473311504e-131,"1","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"PRKCB",9.65885736245792e-132,-0.886443815052681,0.447,0.607,6.05706945199736e-127,"1","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ENSG00000285860",6.47906396481225e-130,7.48369864660089,0.1,0.001,4.06302101233376e-125,"1","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"SATL1",1.25445329181012e-128,-5.35968068451341,0.008,0.105,7.86667659294124e-124,"1","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"CENPK",3.08233327797028e-128,1.08414200870161,0.439,0.182,1.93293119861516e-123,"1","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ENSG00000283907",1.03212149599413e-121,4.19136732506976,0.185,0.039,6.47243390137918e-117,"1","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"NPAS3",8.75390217290813e-120,3.29077675890221,0.163,0.021,5.48957205263069e-115,"1","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"RALYL",6.45978625143979e-115,-3.94416655356748,0.019,0.112,4.05093195827789e-110,"1","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ZNF423",5.86145542801863e-113,1.71398771620111,0.32,0.12,3.67571869891048e-108,"1","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"SNAP91",6.99505985850023e-111,4.51720815519223,0.101,0.004,4.3866020372655e-106,"1","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"HLA-C",5.08076666662965e-110,-0.508376563000341,0.806,0.839,3.18614877664346e-105,"1","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"MT-RNR2",3.23895158718949e-106,-0.221705466865722,0.995,0.999,2.03114654032653e-101,"1","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ENSG00000266302",7.04741732220947e-96,2.96744483722027,0.124,0.013,4.41943540275756e-91,"1","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"CHST11",1.12683881523944e-94,-0.513839959374458,0.764,0.838,7.06640621036651e-90,"1","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"SARAF",5.38588655057518e-94,-0.426917852224848,0.926,0.948,3.3774894558657e-89,"1","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"BAIAP2L1",5.82372041188787e-92,2.4501038812645,0.149,0.028,3.65205507029489e-87,"1","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"PDE3B",1.81987839464106e-91,-0.302025007741121,0.993,1,1.14124574127941e-86,"1","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"KCNMA1",4.32779578386921e-90,3.29710112990414,0.115,0.014,2.71396073606438e-85,"1","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"ADAM23",6.83155745394269e-87,-1.38291742095675,0.124,0.253,4.28406967936746e-82,"1","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
"SORL1",1.12400400671081e-86,-0.442822449560761,0.799,0.852,7.04862912608347e-82,"1","BCG_treated","week12","IGRApos_BCG_12wk_vs_IGRAneg_BCG_12wk"
